dataset_name,alpha,sample_size,real_p,pred_p,abs_error,run_time
abalone,0.0,100,0.0,0.11,0.11,0.004843235015869141
abalone,0.0,100,0.0,0.08,0.08,0.001567840576171875
abalone,0.0,100,0.0,0.07,0.07,0.0
abalone,0.0,100,0.0,0.14,0.14,0.0
abalone,0.0,100,0.0,0.11,0.11,0.002131223678588867
abalone,0.0,100,0.0,0.13,0.13,0.0011434555053710938
abalone,0.0,100,0.0,0.17,0.17,0.0061321258544921875
abalone,0.0,100,0.0,0.07,0.07,0.0013358592987060547
abalone,0.0,100,0.0,0.13,0.13,0.000997781753540039
abalone,0.0,100,0.0,0.12,0.12,0.002001047134399414
abalone,0.05,100,0.05,0.09,0.04,0.0
abalone,0.05,100,0.05,0.13,0.08,0.0019922256469726562
abalone,0.05,100,0.05,0.16,0.11,0.0
abalone,0.05,100,0.05,0.21,0.16,0.0
abalone,0.05,100,0.05,0.13,0.08,0.0
abalone,0.05,100,0.05,0.22,0.17,0.0
abalone,0.05,100,0.05,0.22,0.17,0.0054454803466796875
abalone,0.05,100,0.05,0.15,0.1,0.0
abalone,0.05,100,0.05,0.17,0.12,0.0
abalone,0.05,100,0.05,0.17,0.12,0.0
abalone,0.11,100,0.11,0.23,0.12,0.006127357482910156
abalone,0.11,100,0.11,0.21,0.1,0.0
abalone,0.11,100,0.11,0.14,0.03,0.0
abalone,0.11,100,0.11,0.17,0.06,0.0005085468292236328
abalone,0.11,100,0.11,0.19,0.08,0.0
abalone,0.11,100,0.11,0.25,0.14,0.0
abalone,0.11,100,0.11,0.1,0.01,0.0
abalone,0.11,100,0.11,0.2,0.09,0.005572319030761719
abalone,0.11,100,0.11,0.19,0.08,0.0
abalone,0.11,100,0.11,0.23,0.12,0.0
abalone,0.16,100,0.16,0.24,0.08,0.0
abalone,0.16,100,0.16,0.22,0.06,0.0
abalone,0.16,100,0.16,0.25,0.09,0.0018482208251953125
abalone,0.16,100,0.16,0.18,0.02,0.0
abalone,0.16,100,0.16,0.31,0.15,0.015608787536621094
abalone,0.16,100,0.16,0.27,0.11,0.015631914138793945
abalone,0.16,100,0.16,0.28,0.12,0.0045833587646484375
abalone,0.16,100,0.16,0.18,0.02,0.0
abalone,0.16,100,0.16,0.19,0.03,0.015631675720214844
abalone,0.16,100,0.16,0.25,0.09,0.0
abalone,0.21,100,0.21,0.24,0.03,0.018198013305664062
abalone,0.21,100,0.21,0.3,0.09,0.0
abalone,0.21,100,0.21,0.34,0.13,0.0
abalone,0.21,100,0.21,0.24,0.03,0.0
abalone,0.21,100,0.21,0.24,0.03,0.0
abalone,0.21,100,0.21,0.35,0.14,0.0
abalone,0.21,100,0.21,0.23,0.02,0.0
abalone,0.21,100,0.21,0.24,0.03,0.015627384185791016
