dataset_name,alpha,sample_size,real_p,pred_p,abs_error,run_time
1043_ada_agnostic,0.0,100,0.0,0.0,0.0,0.0009646415710449
1043_ada_agnostic,0.0,100,0.0,0.02,0.02,0.0
1043_ada_agnostic,0.0,100,0.0,0.0,0.0,0.0
1043_ada_agnostic,0.0,100,0.0,0.03,0.03,0.0
1043_ada_agnostic,0.0,100,0.0,0.06,0.06,0.0
1043_ada_agnostic,0.0,100,0.0,0.15,0.15,0.0
1043_ada_agnostic,0.0,100,0.0,0.03,0.03,0.0009973049163818
1043_ada_agnostic,0.0,100,0.0,0.0,0.0,0.0009968280792236
1043_ada_agnostic,0.0,100,0.0,0.05,0.05,0.0
1043_ada_agnostic,0.0,100,0.0,0.08,0.08,0.0
1043_ada_agnostic,0.05,100,0.05,0.13,0.08,0.0009975433349609
1043_ada_agnostic,0.05,100,0.05,0.03,0.02,0.0
1043_ada_agnostic,0.05,100,0.05,0.08,0.03,0.0
1043_ada_agnostic,0.05,100,0.05,0.11,0.06,0.0009663105010986
1043_ada_agnostic,0.05,100,0.05,0.0,0.05,0.0
1043_ada_agnostic,0.05,100,0.05,0.0,0.05,0.0
1043_ada_agnostic,0.05,100,0.05,0.0,0.05,0.0
1043_ada_agnostic,0.05,100,0.05,0.11,0.06,0.0009963512420654
1043_ada_agnostic,0.05,100,0.05,0.02,0.03,0.0009961128234863
1043_ada_agnostic,0.05,100,0.05,0.02,0.03,0.0010347366333007
1043_ada_agnostic,0.11,100,0.11,0.16,0.05,0.0010294914245605
1043_ada_agnostic,0.11,100,0.11,0.1,0.01,0.0
1043_ada_agnostic,0.11,100,0.11,0.16,0.05,0.0009944438934326
1043_ada_agnostic,0.11,100,0.11,0.16,0.05,0.0
1043_ada_agnostic,0.11,100,0.11,0.27,0.16,0.0
1043_ada_agnostic,0.11,100,0.11,0.02,0.09,0.000995397567749
1043_ada_agnostic,0.11,100,0.11,0.08,0.03,0.0010297298431396
1043_ada_agnostic,0.11,100,0.11,0.0,0.11,0.0
1043_ada_agnostic,0.11,100,0.11,0.08,0.03,0.0010368824005126
1043_ada_agnostic,0.11,100,0.11,0.18,0.07,0.0009632110595703
