attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd,arr_CC,arr_ACC,arr_PACC,arr_PCC,arr_SMM,arr_HDy,arr_DyS,arr_SORD,arr_MS,arr_MS2,arr_MAX,arr_X,arr_T50
0.0081390092218203,0.048213328853723,0.0041263204712857,0.4905993193629888,0.004134942642067,0.5613029212116319,0.0029082980142282,0.5612176582263791,0.0,0.0,0.0629196751095853,0.1172610946631794,0.8006283963889642,0.0563463843129202,0.2366641716858164,4.780247128511197e-22,1.1369182526794048e-21,7.776979989042631e-34,7.259017411686141e-34,0.6914250875859518,0.0020598132337798,0.1462371913262264,0.0,0.50790673814535,4.729138300746176e-17,5.2731723905921945e-17,1.8828619182856578e-15,1.575545269801357e-16,1.7782806357004167e-16,0.0220993316000101,1.5772240555013002e-17,1.8168124443440922e-17,0.0451888809078832,0.4808004066245969,0.0297535370523049,0.118936448560787,0.1074215761285386,0.6414972310926068,0.3280936717566111,0.0025357341587257,0.0147839803040079,1.004283213222471e-06,2.5268090107726147e-06,0.0,0.0474706744868035,1.6141789586521126e-39,0.684524026287362,0.0364835812197746,1.425042821419127e-17,1.5435264331350246e-17,9.568420326639348e-12,5.718857314777134e-17,1.580854810048474e-10,4.281752399575831e-17,1.03597022551718e-10,3.907768512217359e-17,1.6516573260972657e-05,1.987137687839866e-13,0.0300889995811864,0.1058620420250108,0.6606811963130492,0.0929925896772387,0.1074215761285386,0.0251263044702997,0.4275307704457,0.1500958255314461,0.1376645606328395,0.0258754343758353,0.086057924478505,0.0903614457831325,0.16015625,0.0,0.0,0.0083256244218316,0.0,0.11197550692632,0.0,0.0903614457831325,0.0862422997946611,0.0286610815032772,0.0,0.5241729326611989,0.0803349869329463,0.3529364860253684,0.5633716004457562,0.0021811316814217,6.836002683310323e-17,5.431150761087428e-17,1.6141789586521126e-39,3.2305947941530864e-17,2.6411961536790168e-17,0.0,0.1613066350671024,0.2725231387935002,0.6367303941850837,0.3747401138388959,1.1574232714698535e-10,4.0649748400034544e-17,0.6296914737842629,0.3139569376678989,0.0187656029262546,0.3376626371979549,0.0123904171878943,0.1798744553661543,7.776979989042627e-34,7.133986201915379e-34,0.0387080235836965,0.0695187807342556,0.6470635139746316,0.5566158563706574,0.0046918375843111,0.9293348789368772,1.0801703132119331,1.1106117650838156,0.948409780109816,1.133540841493753,1.0478344362235603,1.129098741220602,1.130013291276839,1.1160990654212364,0.9297921539649956,1.125440540995655,1.1245259909394183,0.5765145322415214
0.1064772485779807,0.2136254931176767,0.4306047493139987,0.4123698718583071,0.0088050631156497,0.2045467514014661,0.4545858084193861,0.2798433635878952,0.0,0.0,0.0333450396746503,0.0168456338758241,0.9916034677220348,0.3084271065693144,0.8391047303815347,6.621221151904808e-20,3.7279352469293484e-20,1.675777410074319e-32,1.0981555191803555e-32,0.4205072600317771,0.3295829192285843,0.0783480987876429,0.0,0.1065681611172958,1.6492440910985552e-17,1.4064800866726357e-17,1.9868492171923226e-15,2.3801612850947144e-17,2.0298083641067065e-17,0.0104524157438936,5.1762400244555874e-17,2.2795994005915145e-17,0.4752135457789047,0.3995706585031749,0.0044584142002021,0.004753676636543,0.0162203519510329,0.324489896744232,0.1572590960759245,0.0182181416305364,0.0341674636451985,2.163034082551144e-12,1.1660496752561938e-12,0.0,0.0221027479091995,3.634809753137847e-40,0.2808096704299236,0.5254654221969761,4.168836690026017e-17,1.966824615356609e-17,9.56887134475656e-12,3.2642140897015153e-16,1.5808550966477955e-10,3.01042375360561e-17,1.0359701433154064e-10,1.1006942770943084e-17,1.651657313126431e-05,7.291755136567837e-15,0.0738062500412426,0.076647534932611,0.411183597390494,0.3450322147815832,0.0162203519510329,0.0224629397286982,0.8056517491187102,0.0522414362815288,0.0323391694924637,0.0208620689655172,0.0140830280844587,0.0120481927710843,0.0,0.0,0.0,0.25,0.0,0.0067506524794218,0.0,0.0120481927710843,0.0143737166324435,0.0519034416616588,0.0,0.1802887224573973,0.3224235665969553,0.1093876654957339,0.2232255256982113,0.3896015121406015,5.227834123000413e-16,3.2624137788448326e-16,3.634809753137847e-40,2.323803518848066e-16,1.1636459163561687e-16,0.4464125412727352,0.1231156877180018,0.0649693535731715,0.0454620148771967,0.0849899491541028,1.1574232337287876e-10,1.3194586699859736e-17,0.3057740529382765,0.1446134615023219,0.1209405520318478,0.5800625292875232,0.1006618648292272,0.3422566648699872,1.675777410074321e-32,1.0809999991432231e-32,0.2469879518072289,0.1327231234839969,0.890612334504266,0.1891554555581369,0.3401216533164985,1.0396641466173275,1.1133223857103154,1.020719548447636,0.9668950041893432,1.12036676697919,1.050264914546216,1.1172207326261003,1.1173575167284089,1.1247438582530536,0.8283327085510949,1.1226237046672758,1.1133223857103154,0.6074263833232851
0.1166582197735907,0.3750552890575084,0.5265999270220559,0.4705658912109935,0.0103225460492801,0.7841691697782852,0.0106835341132628,0.5287218618607921,0.0,0.0,0.0517321861348814,0.0770437543245638,0.5166996901698547,0.3526032873817065,0.6767324124179104,1.5233144668291614e-17,6.821346607302652e-17,4.701315404478137e-29,8.621127626384731e-29,0.8422127897685907,0.0698950495085305,0.035702753466481,0.0,0.7621023513139695,2.14500389868392e-18,1.879238489493205e-18,2.7796024852288484e-13,4.3969963957009364e-18,3.5499907550198754e-18,0.0089160130986551,4.474688594400913e-16,7.229396059519817e-16,0.4603121422048131,0.4716674651611032,0.0119404136866904,0.0184230817620169,0.0146901300688599,0.3872197166994855,0.2517371633568644,0.0201083646924722,0.1276869167351376,2.6688030060295512e-11,2.404972874355492e-11,0.0,0.1217906517445687,1.3796918358557596e-39,0.8230987246102976,0.0592222149259241,2.1592655849380235e-16,3.3094340138073406e-16,9.592825406715434e-12,4.1418801847956265e-14,1.5808610689214222e-10,1.1018745250591376e-15,1.0359707619883742e-10,1.3115853955987708e-16,1.651657312765628e-05,3.2933826064719338e-15,0.0808923998579704,0.1164088086110879,0.8433235059371591,0.0991717035118079,0.0146901300688599,0.0043642784201212,0.1838348339736652,0.0322850302317088,0.0189990422209512,0.0031237322515212,0.0041699319053038,0.0702811244979919,0.00390625,0.0,0.0,0.2432432432432432,0.0,0.0340795021080104,0.0,0.0702811244979919,0.0698151950718685,0.0558558389429338,0.0,0.6522471558411255,0.0918493542032838,0.3179686963289674,0.7851869216124133,0.0080123132533141,2.4477566448795272e-14,4.141989253400735e-14,1.3796918358557596e-39,4.05399214532321e-15,6.839845497616547e-15,0.0,0.1500676955265397,0.0958345200771291,0.0527371097375905,0.2006969775987457,1.1574244701590466e-10,2.4246899234151726e-16,0.3706842951161999,0.2349038016939501,0.074992488203064,0.4842293351365138,0.0999701594059203,0.413085114357713,4.7013154044781373e-29,8.591730722260566e-29,0.0502550743514598,0.0857767151655556,0.6820313036710325,0.7859983755442963,0.0172353062308775,0.8525624914110645,1.0766945818013385,0.9459946040327712,0.8959979257899758,1.1739322158640977,1.1202612410575274,1.180755909482537,1.177868962182428,1.1581852305907765,0.9721083546110292,1.1620563644704678,1.163959125190994,0.5793522969189395
0.1376706464126723,0.4611361574396272,0.5551104370485431,0.3917976298818266,0.0096227887398846,0.8190163530468929,0.0013224255071514,0.3940999727229713,0.0,0.0,0.0264523885910891,0.022026730954612,0.4554703331553162,0.4077113255654809,0.8340800410328348,4.145800632970477e-16,2.1700141815276413e-15,1.5385217073949712e-27,2.8216346006198303e-27,0.8265134596376817,0.0895544989010782,0.0400319550818061,0.0,0.8018652288529081,6.064758013580279e-18,4.8845978008913546e-18,1.4240338767751167e-14,1.0684372000648097e-17,7.390628590311213e-18,0.0095648709277151,4.4155133916328216e-16,7.046231468789663e-16,0.4755981713831301,0.3847583405467853,0.0269144030352666,0.0332293091372601,0.0203519510328997,0.387965021491033,0.2002347110062994,0.0145133044291422,0.064700129335264,2.162772952161917e-11,2.3703711008005932e-11,0.0,0.0618876941457586,7.038313402787501e-40,0.7997730284443176,0.0797383750660747,2.6500355290534653e-16,4.089291310272569e-16,9.787332768533719e-12,3.769295068229946e-13,1.5808659141972062e-10,1.925225310276334e-15,1.0359709952810663e-10,1.6722641556584146e-16,1.6516573129529623e-05,3.567611069603621e-15,0.0641022437061864,0.0658300042084693,0.1146936086097078,0.7172096029277434,0.0203519510328997,0.0060473458870828,0.2372747444938237,0.0475997240595706,0.0381409050581199,0.0047684729064039,0.0061845459166992,0.0702811244979919,0.0,0.0,0.0,0.3408408408408408,0.0,0.0367145151575988,0.0,0.0702811244979919,0.0698151950718685,0.0734019602830909,0.0,0.6892538306090602,0.0707620475239287,0.1921345973065814,0.8198697827373801,0.0009917773748965,2.189899679340831e-13,3.7693937763375493e-13,7.038313402787501e-40,2.2796513197192262e-14,3.9149742233836477e-14,0.0,0.2004172399366909,0.1554467725265578,0.0239386399946303,0.0501356859454396,1.1574246027937236e-10,2.6091142829039063e-16,0.3707678107848078,0.1854171313961008,0.0702897272837456,0.4430436983359417,0.0711064964649088,0.3804365086500529,1.538521707394971e-27,2.8125527418853808e-27,0.0502550743514599,0.0413650612716657,0.8078654026934186,0.8218644375239241,0.002133414686717,0.7503186092860049,1.047040946105292,0.7224621500417271,0.8720994651444984,1.237806646060872,1.0755537093631788,1.278497494904608,1.2774765775501056,1.2157110776027145,0.9940261663393491,1.2576416118054887,1.2722261454412365,0.6531856152719255
0.2763121917081431,0.3777955247736435,0.3623713470130607,0.2082396884091002,0.099334834017423,0.4319100117327704,0.4641575642401793,0.60279556951158,0.0,0.0,0.0843265418760988,0.0466825652704191,0.9038903712714514,0.5210517386744298,0.8607803209798787,6.833357146514939e-17,3.426529542297653e-16,2.406547280306853e-28,4.531287945405924e-28,0.4819979426220137,0.2674409515545255,0.0472380556374069,0.0,0.3569753356872245,9.461609247850438e-18,7.083215469883767e-18,9.696024303167945e-13,1.6445786151914266e-17,1.0987831564149129e-17,0.0008500527107921,1.0811056098433625e-15,1.832697642571915e-15,0.3885260517765475,0.2038514646164765,0.0011717159079672,0.0006999140455478,0.0041315990818668,0.2884960365526441,0.2024574124745835,0.0686805793736643,0.092647128065442,5.55330929081445e-13,2.7872726913054777e-13,0.0,0.1234705228031145,1.9752469138599687e-39,0.362820178704393,0.4894035247403676,4.952609790700864e-16,8.03154088013562e-16,9.584620136523862e-12,2.8548457297499e-14,1.5808718287759855e-10,3.0105029434363828e-15,1.0359719243740167e-10,3.2417592449316527e-16,1.6516573131553703e-05,4.617356401585104e-15,0.1095117181099845,0.0773700440747357,0.6682048681541581,0.2053049475530689,0.0041315990818668,0.001160268488213,0.4826707193063179,0.0090741948876104,0.0049499335760861,0.0005619412515964,0.0015066155688892,0.07429718875502,0.0,0.0,0.0,0.524966261808367,0.0,0.0015308171049989,0.0,0.07429718875502,0.0718685831622176,0.0299763294264926,0.0,0.2700212615166549,0.3609561981797632,0.4002822092017173,0.3356095457159288,0.3503061817876061,1.6271979626429737e-14,2.8549216315910865e-14,1.9752469138599687e-39,8.838508351936324e-15,1.548221855808094e-14,0.5534398115251361,0.0981259333394468,0.0245129663640888,0.0348505975796055,0.0662448355612346,1.1574266338142571e-10,6.156240131011216e-16,0.2736087588194216,0.1799122319094234,0.115312891227546,0.6315639225178532,0.2128187423150295,0.8349521158565556,2.406547280306854e-28,4.516419631923939e-28,0.0474719390382041,0.0550582325939565,0.5997177907982827,0.4093908370698225,0.271584016653657,0.9238217995420064,0.9952517799486764,1.0643285941570393,1.0298660956399,1.2243438956419062,0.8199029438812934,0.9330067385741078,1.187376413752376,1.1048637796375511,0.9716442093785652,1.1345440371710345,1.2452946656655417,0.683343395792453
0.191072910836128,0.6116647729500809,0.3671999751720032,0.6536844498588077,0.0015539037349369,0.987299844521674,0.0018575118370137,0.2997439273030039,0.0,0.0,0.0171370492018082,0.0208069372692183,0.0238638991442671,0.4631333988578697,0.8079343153296339,5.53620594760374e-16,3.398122846173332e-15,2.4319333560152784e-27,4.520085042066276e-27,0.98620714855107,0.0178030107726479,0.0155179939768305,0.0,0.9938123162784824,6.105503751298868e-19,4.499252780334312e-19,7.965171666257755e-13,1.6030117432175528e-18,1.1256690384526753e-18,0.0568628663829632,2.304584165773367e-17,2.9625465480503e-17,0.2150288056104131,0.6513582386107671,0.0929689247425789,0.1421073523945801,0.0096403978576893,0.3178438280261313,0.1693824298995639,0.0304726031428403,0.2485568979652519,1.2867886547677746e-12,6.880458352220424e-13,0.0,0.3121588089330024,4.120269879323921e-40,0.9549279849244412,0.0166701982739822,4.8517352970133145e-18,5.162669319160169e-18,1.0085522156707831e-11,9.091019903956993e-13,1.5808585257451982e-10,7.054365476478425e-16,1.0359699050397615e-10,2.703816057463877e-18,1.6516573127514224e-05,3.259167612859984e-15,0.0132757992102063,0.0129689074699678,0.9525272480775402,0.0302755007107672,0.0096403978576893,0.0027865523024431,0.017506207467729,0.0280867936997466,0.0182067126443657,0.0024638962569997,0.0034800486641935,0.072289156626506,0.015625,0.0,0.0,0.411095305832148,0.0,0.2350431640232884,0.0,0.072289156626506,0.0698151950718685,0.2031090479037147,0.0,0.9828934496231172,0.0108219375245106,0.1222118555182368,0.9873597321962874,0.0013930752269903,5.171872100301134e-13,9.091257808690006e-13,4.120269879323921e-40,2.8034728167260823e-14,4.9236983222203305e-14,0.0,0.2975351013735331,0.3170678524830114,0.100959488138989,0.3493516785623601,1.1574229808163738e-10,8.522103327374811e-18,0.3002046454880457,0.1534682840252034,0.1047491399957993,0.5845616474916279,0.1293216328751446,0.555041179408728,2.431933356015276e-27,4.505814640147659e-27,0.0488268864933417,0.0604854454381128,0.8777881444817631,0.9950682826915171,0.0029966474575737,0.8801462586975242,1.1861403847588388,1.0194473336833558,0.8148269310991257,1.1479008739784144,0.7992189675152789,1.022178727310529,1.163352757926423,1.1257375656893522,1.10661781029914,1.1841113494929385,1.2035432641548278,0.7048688276509255
0.3227397734930788,0.5867204493875972,0.2999167645247536,0.2440560554144965,0.1111528601308165,0.6833728528051671,0.5476981819845611,0.6947294401762435,0.0,0.0,0.17403872323445,0.0575668535176967,0.6827490085221903,0.539369649001558,0.9670962332570846,1.2020882772096559e-17,3.5829227129110037e-17,2.3778817054582417e-29,3.86075920636963e-29,0.7218923721152546,0.5341065164435637,0.0170059673711545,0.0,0.6313646410982278,1.9953086948850022e-16,2.551011607237693e-16,4.698572507285355e-13,1.7309044010742551e-16,1.6219935206344464e-16,0.0007497803948567,4.891579500358145e-16,6.785346523350218e-16,0.2715392369636503,0.2263436602442335,0.002113467856381,0.0016135768070845,0.0015302218821729,0.1244997776789684,0.0586332384115569,0.1664116296863045,0.2942135682857559,6.625494014787383e-15,8.839643194572731e-16,0.0,0.0,3.146863395233007e-39,0.6431691599539702,0.31227435952175,4.12329835670293e-16,5.633217368279751e-16,9.575965016542576e-12,1.1306813406248566e-14,1.5808611983172438e-10,9.673988480736905e-16,1.0359717044722223e-10,2.400704084362042e-16,1.6516573215880302e-05,6.195133183924916e-14,0.197620820660351,0.1514966686137892,0.8273354231974923,0.3687345906935897,0.0015302218821729,0.0005903172593481,0.2847818251449703,0.0094371626831148,0.00601305021185,0.0009633278598795,0.0020531709323265,0.0542168674698795,0.0,0.0,0.0,0.5615763546798029,0.0,0.0001756675366392,0.0040816326530612,0.0542168674698795,0.0595482546201232,0.0127918485832505,0.0,0.4392113910186198,0.4335796724855338,0.5153510300026447,0.7808458361649852,0.4111977555314368,7.614427033079861e-15,1.1305716205506714e-14,3.146863395233007e-39,3.288509277183972e-15,4.858994166977548e-15,0.0,0.1087577269209767,0.0334395483799532,0.044245692826177,0.1284976151518156,1.1574252046979812e-10,3.049280538491396e-16,0.1079331083276418,0.0495869132291334,0.3909738239417387,0.4038855124482073,0.5405042799417776,0.6301043880887378,2.3778817054582443e-29,3.8465251498453657e-29,0.0652264229331117,0.1532002544683273,0.4846489699973552,0.6624040739118802,0.7216815596329438,1.0262439881024286,1.2338154951700735,1.159542105294902,1.0021671524847404,1.2095927393365205,0.8058315020386835,0.9352627335107404,1.216450989482165,1.2291460482624006,0.955326763192147,0.9593395691284288,0.9992487481674448,0.653563756783789
0.3827891858772124,0.4922382220659436,0.3540692905029118,0.4250214087209956,0.0348581602674062,0.8145767943755414,0.0968351784888821,0.4952815086274607,0.0,0.0,0.0939504339742397,0.0627067019950604,0.4272383571857137,0.5797432051182372,0.8617887150575365,8.036349706444776e-18,3.4043099719182685e-17,2.2437565491220723e-29,4.224595095828583e-29,0.8396574791432339,0.1132241332637101,0.0195423405368247,0.0,0.8189675478809183,3.7746513978304135e-18,2.947242237481633e-18,4.462898858448192e-13,6.6882799881513044e-18,4.3902553056019414e-18,0.0025912733905333,2.52336720447197e-16,4.001198898340711e-16,0.2773098723383517,0.4129381300406481,0.0022848645869137,0.0030604090450639,0.0052027543993879,0.2466281310211946,0.1611001422958468,0.0552665136444784,0.1530971182615431,3.379047000389154e-13,2.391193558493504e-13,0.0,0.1326164874551972,1.17296681680352e-39,0.809463706965083,0.0913540584363086,9.45660716932666e-17,1.3705880794923508e-16,9.577999163782563e-12,1.677662587771273e-14,1.5808589243428874e-10,7.55428947446373e-16,1.0359702587702372e-10,5.34860361487626e-17,1.651657312942565e-05,3.480150191144026e-15,0.1126899707624626,0.0826805040708651,0.8293853073463267,0.1951230337319316,0.0052027543993879,0.0014623575207446,0.2113567743219595,0.0133088191684953,0.0122335564033458,0.0006743295019157,0.0019930650583295,0.07429718875502,0.0,0.0,0.0,0.5614035087719298,0.0,0.0089841397309777,0.0,0.07429718875502,0.0739219712525667,0.0285191065570486,0.0,0.7011582562132584,0.1460004690275534,0.2838494324337993,0.8232717453809036,0.0352710227313299,9.650889342725512e-15,1.677707403784044e-14,1.17296681680352e-39,2.746273976148788e-15,4.724864055437724e-15,0.6446761181630455,0.1063750981335995,0.0410643544725683,0.0493087176993156,0.1057578730193288,1.1574236897193204e-10,1.1913924134051746e-16,0.2287073055996494,0.1438764377597443,0.1146576355975483,0.6430188602430542,0.2330723808296697,0.6248027404957833,2.2437565491220723e-29,4.2088355744689556e-29,0.047471939038204,0.0562174166880239,0.7161505675662005,0.8333819360185826,0.0738184884105664,0.910156991034074,0.7573734733965196,0.7195353077381031,0.9269297913574478,1.307537222392105,0.8827322701261883,1.1916379670770398,1.3183481268659385,1.1803501109352437,1.097440012654302,1.3161223524154428,1.3086501096173526,0.7195353077381031
0.151139956253326,0.5698608822564544,0.3385654598586827,0.2929389009601246,0.2433525669532448,0.3955230339509813,0.7905875946154595,0.9034108903809988,0.0,0.0,0.1878564097045445,0.1119937627588951,0.9775855391357908,0.4082479971528309,0.8679294726951305,1.2489907585913864e-16,9.203444932926339e-16,2.192827922272122e-28,5.966567488720693e-28,0.4871751329403631,0.3998288237047741,0.0156102456729334,0.0,0.1738446129632278,4.3706994429239495e-18,5.591910128079509e-18,1.3925129225911904e-12,5.088058132689727e-18,4.231265119932934e-18,0.000291665012579,1.397727070832075e-15,2.3857403059463577e-15,0.3579624970996433,0.2478177936869576,0.0015918742579891,0.0017713631720127,0.0030604437643458,0.178503577347508,0.0825120041514443,0.0906308687486958,0.1908370484328747,2.6568257511878496e-14,5.161056448206344e-15,0.0,0.1085043988269794,1.4408564826510522e-38,0.3236877637130801,0.6049348026799445,1.1471123429651185e-15,1.9611477259041608e-15,9.586220490546568e-12,3.8732107873251366e-14,1.5808705043117827e-10,2.9853780109772815e-15,1.0359743785011039e-10,7.588520092854043e-16,1.6516573127221194e-05,2.7538871057665085e-15,0.2989993590014116,0.3516378690523243,0.5950738916256159,0.4775160347534036,0.0030604437643458,0.0003628939488565,0.4017292874836332,0.0157286044718581,0.0101639099408825,8.429118773946374e-05,0.0005835097007444,0.1686746987951807,0.0078125,0.0,0.0,0.441313269493844,0.0,0.0011292913069664,0.0040816326530612,0.1686746987951807,0.1663244353182751,0.0081028855828414,0.0,0.2179001721170396,0.5719618591676013,0.829606358748757,0.5533886470056683,0.4966249577053988,1.7872488865804278e-14,3.8733126124282544e-14,1.4408564826510522e-38,7.231457380280242e-15,1.4732706707288724e-14,0.0,0.1010387991938531,0.0322075643459044,0.0656420331578157,0.205438500713229,1.1574284754449071e-10,9.361854491885344e-16,0.1602902632017619,0.0717443557764487,0.2638328788369846,0.4049575321373245,0.3363894456183937,0.6706771542374232,2.1928279222721235e-28,5.784478506156125e-28,0.0193331465396469,0.0657917805832533,0.170393641251243,0.2048891659227969,0.4281892676185274,1.078170589076998,1.1508070915441624,1.0087306368120403,0.997032623306092,1.0953095390973402,1.0481094148349692,1.0766063198291096,1.070349242837556,1.1253027016329389,0.8593769294919156,1.1508070915441624,1.0633440370752734,0.6035849016089517
0.1863594567678927,0.3277481069138099,0.5653201390923528,0.3787834757130459,0.0076786576050653,0.8708846997056604,0.0327290387177914,0.3302753582312454,0.0,0.0,0.0195223527602046,0.013073222242031,0.3383000548390726,0.6356650278500404,0.6306938284539295,2.959228001412867e-16,8.75569749023766e-16,6.153175917284271e-28,8.501579246656654e-28,0.173427790366869,0.6752684164750143,0.0383734195519824,0.0,0.868282516865031,7.572877350930277e-18,5.884921784684258e-18,8.573584643602877e-13,1.234259880736942e-17,8.225041945972713e-18,0.0119807996245779,7.911052700177968e-16,9.605190411559432e-16,0.4615723344176208,0.3738954588562069,0.0131455443698493,0.0130673100206828,0.0113236419280795,0.3409234513584985,0.1889516194202289,0.0260177988966294,0.1323748305612977,3.1935191453535458e-12,2.393305669134533e-12,0.0,0.0628183361629881,4.9456895471615166e-40,0.8632280450761465,0.0712706471359836,4.680108990453484e-16,5.492773950127979e-16,9.697665581001247e-12,1.6768398504335686e-13,1.5808715372062938e-10,2.157244294896975e-15,1.0359718232866308e-10,2.217535582702988e-16,1.6516573130314287e-05,3.3208113725263844e-15,0.0495249198165616,0.0421448528254601,0.8656849953401675,0.132341764596877,0.0113236419280795,0.0059628675972353,0.1868932273488725,0.0289996144949884,0.0195891621505786,0.0046360153256704,0.0068716588406516,0.038152610441767,0.0,0.0,0.0,0.6904761904761906,0.0,0.025321220638426,0.0,0.038152610441767,0.0431211498973305,0.0952226883050333,0.0,0.7810840413250052,0.1578201794070756,0.1431890542872321,0.8778345599507188,0.013396003886618,1.293204140108768e-13,1.6768838655746517e-13,4.9456895471615166e-40,1.914383460269745e-14,2.472044973745282e-14,0.0,0.1702444563305233,0.0755470496099609,0.0183371631360222,0.0287413189213795,1.1574258246253696e-10,3.418843159870202e-16,0.3235806837038825,0.1726893713816708,0.0854702700971488,0.4438952057135297,0.1115179218891639,0.4923320621662904,6.1531759172842715e-28,8.473693184178716e-28,0.0916045132912602,0.0782906380082997,0.8568109457127678,0.8818066748346847,0.0288161760475835,0.8015765754965206,1.107568038562891,0.9282512404199684,0.8481278833848167,1.114964040750751,1.0584788867866035,1.2634641631109236,1.1635456237494404,1.12352020014455,0.9186074336456018,1.2378681947548975,1.22510646548957,0.6490159029155624
