V1,V2,V3,class
0.5626262626262626,0.44556451612903225,0.4496810760197639,1.0
0.35353535353535354,0.4576612903225806,0.5882668845681535,1.0
0.491919191919192,0.7328629032258065,0.4866776466176466,1.0
0.25656565656565655,0.5977822580645161,0.4260410023622713,1.0
0.9535353535353536,0.17943548387096775,0.6152553417307197,1.0
0.697979797979798,0.6693548387096774,0.43855374832609767,1.0
0.07777777777777778,0.9375,0.49878529952002265,1.0
0.9050505050505051,0.8941532258064516,0.5551545777252057,0.0
0.06666666666666668,0.10786290322580645,0.5502355905504521,1.0
0.6878787878787879,0.0625,0.45005144681880427,1.0
0.1090909090909091,0.08064516129032258,0.45210121770974276,1.0
0.44242424242424244,0.7792338709677419,0.501901043866949,1.0
0.7343434343434343,0.04838709677419355,0.43964518477451947,1.0
0.8111111111111111,0.18346774193548387,0.5584149981655072,1.0
0.44242424242424244,0.5524193548387096,0.41372385847668813,1.0
0.8272727272727273,0.84375,0.5124519820046088,1.0
0.9787878787878788,0.6008064516129032,0.4588732162884448,1.0
0.8747474747474747,0.5786290322580645,0.41599932407329177,1.0
0.5696969696969697,0.3336693548387097,0.6068676005412045,1.0
0.1272727272727273,0.06955645161290322,0.7519105924891117,1.0
0.11010101010101012,0.7580645161290323,0.5395932171217791,1.0
0.6787878787878788,0.15524193548387094,0.4998929396909025,1.0
0.19292929292929292,0.814516129032258,0.5038501201968985,1.0
0.3393939393939394,0.07862903225806452,0.5382216877565832,1.0
0.6666666666666666,0.2872983870967742,0.5375411314133466,1.0
0.38686868686868686,0.9586693548387096,0.9320485324635793,1.0
0.13434343434343435,0.6431451612903226,0.434953049714178,1.0
0.4444444444444445,0.5151209677419355,0.6268548921931624,1.0
0.026262626262626265,0.3689516129032258,0.4494322331391588,1.0
0.5686868686868687,0.04838709677419355,0.46939637661617667,1.0
0.5868686868686869,0.6381048387096774,0.4508211236355598,1.0
0.31313131313131315,0.2963709677419355,0.5415017841455836,1.0
0.6363636363636364,0.8578629032258065,0.485826951188601,1.0
0.14444444444444446,0.7550403225806451,0.558107127438805,1.0
0.8797979797979798,0.8991935483870968,0.4098523262179702,1.0
0.7070707070707071,0.9445564516129032,0.5312425130121678,1.0
0.21616161616161617,0.7358870967741935,0.8089164455051454,1.0
0.47575757575757577,0.06350806451612903,0.4303141554561985,1.0
0.2191919191919192,0.2288306451612903,0.6422519007545148,1.0
0.8595959595959596,0.280241935483871,0.5400318750368924,1.0
0.898989898989899,0.6542338709677419,0.4172608996075227,1.0
0.6424242424242425,0.5282258064516129,0.5911997583330537,1.0
0.7313131313131314,0.8931451612903226,0.581035394716892,1.0
0.2202020202020202,0.9879032258064515,0.43317526987878463,1.0
0.8080808080808081,0.017137096774193547,0.6982137710807537,1.0
0.7565656565656566,0.0877016129032258,0.4331463346601096,1.0
0.26464646464646463,0.3497983870967742,0.47933388811792615,1.0
0.2909090909090909,0.03629032258064516,0.44125861256783866,1.0
0.888888888888889,0.07358870967741936,0.5064114657540114,1.0
0.3606060606060606,0.6955645161290323,0.44280954028881986,1.0
0.21313131313131314,0.4637096774193548,0.5426233132214274,1.0
0.02121212121212121,0.02217741935483871,0.7828191930777699,1.0
0.23232323232323232,0.4153225806451613,0.5064056787102763,1.0
0.3747474747474748,0.8891129032258065,0.48189870590128003,1.0
0.03434343434343434,0.2348790322580645,0.6494891776495113,1.0
0.17676767676767677,0.6229838709677419,0.42112548741375866,1.0
0.14646464646464646,0.14516129032258063,0.4233697029741933,1.0
0.36262626262626263,0.9848790322580645,0.7357658978771967,0.0
