V1,V2,V3,V4,class
0.07547169811320754,0.7107296137339056,0.09846301633045149,0.47917116339304994,0.0
0.3329633740288569,0.05858369098712446,0.2586455331412104,0.28556011223829053,1.0
0.3251942286348502,0.060300429184549365,0.4695004803073968,0.15778113533347726,1.0
0.07280799112097668,0.02296137339055794,0.4334774255523536,0.21886466652277142,0.0
0.07946725860155383,0.0667381974248927,0.15297790585975027,0.0919490610835312,0.0
0.4519422863485017,0.0502145922746781,0.2094140249759847,0.1705158644506799,1.0
0.06459489456159824,0.0997854077253219,0.12103746397694529,0.0630261169868336,0.0
0.06836847946725862,0.09635193133047212,0.11527377521613838,0.4869415065832075,0.0
0.10210876803551609,0.07017167381974249,0.22862632084534104,0.14267213468594864,1.0
0.08190899001109879,0.03476394849785408,0.42026897214217096,0.21735376645801857,0.0
0.14162042175360712,0.07703862660944205,0.08717579250720467,0.2609540254694583,1.0
0.1662597114317425,0.04892703862660944,0.2118155619596542,0.05849341679257501,1.0
0.28679245283018867,0.2244635193133047,0.24543707973102794,0.32980789984891,0.0
0.237291897891232,0.09356223175965667,0.19236311239193085,0.07036477444420462,1.0
0.05993340732519424,0.02939914163090128,0.22598463016330453,0.15497517807036476,0.0
0.060155382907880126,0.09484978540772532,0.12463976945244962,0.08827973235484567,0.0
0.3913429522752498,0.02124463519313305,0.2497598463016331,0.23311029570472697,0.0
0.07192008879023305,0.06781115879828326,0.15105667627281463,0.11698683358515001,0.0
0.06836847946725862,0.037339055793991424,0.38760806916426516,1.0,0.0
0.430410654827969,0.045278969957081555,0.2178194044188281,0.19361105115475935,1.0
0.29345172031076583,0.004935622317596561,0.3369356388088377,0.10036693287286853,0.0
0.08501664816870146,0.08648068669527897,0.2615273775216139,0.2825383121087848,0.0
0.20954495005549395,0.06802575107296138,0.15033621517771376,0.07943017483272179,1.0
0.15871254162042175,0.20858369098712445,0.1431316042267051,0.4174401036045759,0.0
0.43906770255271915,0.04077253218884121,0.22190201729106632,0.18799913662853446,1.0
0.07280799112097668,0.09635193133047212,0.1159942363112392,0.48262464925534215,0.0
0.09367369589345174,0.06759656652360516,0.18443804034582137,0.20440319447442262,1.0
0.14139844617092118,0.05751072961373391,0.2012487992315082,0.06669544571551912,1.0
0.251276359600444,0.2300429184549356,0.19980787704130645,0.360673429743147,0.0
0.16159822419533854,0.056652360515021455,0.5420268972142172,0.1346859486293978,1.0
0.16293007769145396,0.06394849785407725,0.10422670509125845,0.1415929203539823,1.0
0.07280799112097668,0.10815450643776825,0.10662824207492796,0.48284049212173535,0.0
0.07724750277469479,0.09549356223175967,0.11671469740634008,0.4780919490610835,0.0
0.1351831298557159,0.41266094420600863,0.13928914505283382,0.6388948845240664,0.0
0.07702552719200888,0.03454935622317597,0.4262728146013449,0.2253399525145694,0.0
0.021309655937846825,0.032188841201716736,0.01969260326609032,0.2208072523203108,0.0
0.06481687014428412,0.08991416309012876,0.3261287223823247,1.0,0.0
0.2170921198668147,0.03111587982832617,0.2250240153698367,0.17267429311461258,0.0
0.2324084350721421,0.03240343347639485,0.24711815561959657,0.1476365206129937,0.0
0.07769145394006659,0.020815450643776823,0.43563880883765616,0.22598748111374917,0.0
0.44106548279689245,0.08154506437768239,0.2732949087415947,0.15950787826462337,1.0
0.07702552719200888,0.02467811158798283,0.5785302593659943,0.22469242391538957,0.0
0.06725860155382908,0.10214592274678111,0.15105667627281463,0.08655298942369956,0.0
0.1746947835738069,0.026609442060085836,0.23823246878001927,0.19857543708180442,0.0
0.23063263041065485,0.025536480686695284,0.15273775216138333,0.1172026764515433,0.0
0.07902330743618201,0.0278969957081545,0.14601344860710855,0.03367148715734945,0.0
0.5358490566037736,0.07017167381974249,0.18611911623439006,0.09367580401467733,1.0
0.06392896781354053,0.09012875536480688,0.159942363112392,0.09108568961795814,0.0
0.07569367369589346,0.030686695278969958,0.2644092219020173,0.2180012950571984,0.0
0.3394006659267481,0.04313304721030044,0.30931796349663787,0.10403626160155406,1.0
0.09145394006659267,0.06759656652360516,0.3021133525456292,0.28037988344485215,1.0
0.08457269700332963,0.03240343347639485,0.5660422670509127,0.20548240880638896,0.0
0.06570477247502775,0.08969957081545066,0.159942363112392,0.10274120440319447,0.0
0.22175360710321868,0.031330472103004284,0.22334293948126807,0.15670192100151087,0.0
0.37380688124306327,0.020815450643776823,0.2569644572526417,0.2499460392834017,0.0
0.11165371809101,0.09184549356223176,0.49327569644572533,0.2572846967407727,1.0
0.09078801331853496,0.15,0.0667627281460135,0.42240448953162096,0.0
0.11897891231964482,0.06309012875536482,0.18852065321805958,0.0623785883876538,1.0
0.26614872364039954,0.03090128755364807,0.22310278578290108,0.15821282106626378,0.0
0.11942286348501664,0.09356223175965667,0.37031700288184444,0.2562054824088064,1.0
0.011986681465038854,0.08476394849785407,0.5026416906820365,1.0,0.0
0.1864594894561598,0.09463519313304722,0.12800192122958695,0.07770343190157565,1.0
0.07014428412874586,0.1072961373390558,0.09534101825168115,0.11612346211957696,0.0
0.21065482796892343,0.03175965665236051,0.2331892411143132,0.20720915173753507,0.0
0.058823529411764705,0.030686695278969958,0.3530259365994237,0.023526872436865964,0.0
0.6228634850166482,0.0278969957081545,0.14577329490874166,0.009928771854090218,0.0
0.08923418423973363,0.049785407725321876,0.2151777137367916,0.18260306496870282,0.0
0.0825749167591565,0.024034334763948506,0.14481268011527385,0.01467731491474207,0.0
0.1640399556048835,0.419098712446352,0.13664745437079737,0.43103820418735156,0.0
0.1758046614872364,0.045278969957081555,0.1611431316042267,0.12691560543924024,1.0
0.13451720310765813,0.03004291845493562,0.2243035542747359,0.16576732139002803,0.0
0.29256381798002223,0.0036480686695278958,0.4334774255523536,0.10079861860565507,0.0
0.19089900110987795,0.07489270386266092,0.33381364073006725,0.1152600906540039,1.0
0.06659267480577137,0.08304721030042919,0.16858789625360235,0.09734513274336283,0.0
0.05993340732519424,0.045278969957081555,0.4867915465898175,0.04770127347291171,0.0
0.35294117647058826,0.5916309012875536,0.2627281460134486,0.2693718972587956,0.0
0.06193118756936737,0.08948497854077253,0.16306436119116233,0.08763220375566587,0.0
0.0623751387347392,0.09356223175965667,0.11911623439000965,0.7027843729764731,0.0
0.21842397336293012,0.07038626609442061,0.14793467819404418,0.07187567450895747,1.0
0.31054384017758047,0.23583690987124464,0.26681075888568695,0.30606518454565074,0.0
0.5755826859045505,0.07896995708154506,0.16258405379442845,0.052233973667170294,1.0
0.06992230854605995,0.04077253218884121,0.20701248799231511,1.0,0.0
0.07680355160932296,0.01609442060085836,0.44068203650336213,0.02223181523850637,0.0
0.067480577136515,0.09291845493562231,0.18756003842459176,0.06971724584502483,0.0
0.18890122086570482,0.3021459227467811,0.1340057636887608,0.505288150226635,0.0
0.14406215316315207,0.07145922746781116,0.17387127761767537,0.13080077703431903,1.0
0.07480577136514983,0.03111587982832617,0.26729106628242083,0.2223181523850637,0.0
0.18357380688124308,0.03626609442060086,0.22646493756003847,0.1159076192531837,1.0
0.2725860155382908,0.02746781115879829,0.42243035542747365,0.15109000647528598,0.0
0.060821309655937864,0.11223175965665236,0.11839577329490877,0.09518670407943018,0.0
0.25460599334073253,0.10278969957081543,0.11191162343900099,0.04985970213684439,1.0
0.5922308546059932,0.09871244635193135,0.14817483189241118,0.03734081588603498,1.0
0.19889012208657048,0.025751072961373397,0.23847262247838621,0.09691344701057629,0.0
0.0630410654827969,0.09141630901287554,0.4685398655139289,0.1146125620548241,0.0
0.035516093229744736,0.03862660944206009,0.031219980787704132,0.21109432333261385,0.0
0.08568257491675917,0.07188841201716739,0.14457252641690685,0.08655298942369956,0.0
0.20221975582685903,0.03261802575107296,0.23054755043227673,0.04575868767537232,0.0
0.24617092119866818,0.01738197424892704,0.2562439961575409,0.16835743578674728,0.0
0.0965593784683685,0.036051502145922745,0.21926032660902986,0.19576947981869203,1.0
0.12031076581576026,0.05515021459227468,0.19452449567723343,0.29570472695877403,1.0
0.10366259711431743,0.07060085836909871,0.17531219980787707,0.07727174616878911,1.0
0.2384017758046615,0.2208154506437768,0.1986071085494717,0.36434275847183256,0.0
0.2537180910099889,0.028969957081545053,0.2103746397694525,0.021152600906540045,0.0
0.20488346281908992,0.07424892703862662,0.2017291066282421,0.3626160155406864,1.0
0.44728079911209767,0.0369098712446352,0.2283861671469741,0.17914957910641055,1.0
0.07236403995560488,0.11759656652360514,0.43443804034582134,0.20418735160802937,0.0
0.06259711431742508,0.16931330472103004,0.17363112391930838,0.07273904597453053,0.0
0.23596004439511659,0.02467811158798283,0.24111431316042273,0.13792359162529677,0.0
0.06392896781354053,0.09077253218884121,0.17050912584053798,0.08158860349665444,0.0
0.9999999999999999,0.03562231759656652,0.13328530259365998,0.02093675804014679,1.0
0.2035516093229745,0.0315450643776824,0.17699327569644577,0.044679473343405995,0.0
0.23196448390677027,0.02682403433476395,0.2252641690682037,0.15691776386790418,0.0
