V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
8.605892290605649e-05,8.60470242253049e-05,8.604708023388636e-05,8.604715246074543e-05,8.604722396888296e-05,8.604731991162799e-05,8.604743992997516e-05,8.604757551980671e-05,8.60477432576668e-05,8.604793435237391e-05,8.604817366945088e-05,8.604844405676028e-05,8.604877838172694e-05,8.604917614066298e-05,8.553549092765e-05,8.461194204944925e-05,8.355258712841529e-05,8.23419997655782e-05,8.096450723981227e-05,7.974835561616104e-05,7.849255010227175e-05,7.60097825912157e-05,7.350757896162941e-05,7.111187453471486e-05,6.84868976453582e-05,6.563882339312908e-05,6.258081228891423e-05,6.56591052868611e-05,6.853004014984066e-05,7.11812711942992e-05,7.36075551338168e-05,7.585334963876737e-05,7.859074855905973e-05,8.084168851521127e-05,8.166665738055358e-05,8.305530538076568e-05,8.4489569836736e-05,8.581705278929611e-05,8.412870612926093e-05,8.652788350308052e-05,8.798602180957424e-05,8.89992305516175e-05,8.811381542888152e-05,8.850824807996293e-05,8.807572125915312e-05,8.774766710445875e-05,8.801392526771915e-05,8.855578138813133e-05,8.92293449274036e-05,9.004719692394055e-05,8.975549573146044e-05,9.023901100817587e-05,9.124208886579731e-05,9.244749570369842e-05,9.230667146189477e-05,9.240226126302804e-05,9.273395659285481e-05,9.330909809613015e-05,9.414274300096417e-05,9.525791472602073e-05,9.668605632312588e-05,9.846766442776214e-05,0.00010077190311997926,0.00010355056606383259,0.00010009528683433249,9.650540810825887e-05,9.230637656285003e-05,8.825664384384283e-05,8.427654721564007e-05,8.039344652227967e-05,7.682732148239209e-05,7.227180234560689e-05,6.802687350398142e-05,7.131944130512729e-05,7.44430821560666e-05,7.609544852886767e-05,7.398119373744932e-05,7.065906265539082e-05,6.728469847412727e-05,6.373534248761266e-05,6.65438711333726e-05,6.935386490893984e-05,7.211716079680679e-05,7.470552720092492e-05,7.715817998778387e-05,7.952542519134797e-05,8.024306316996363e-05,8.087553781931087e-05,8.142872771344788e-05,8.190942607761296e-05,8.248217093852279e-05,8.30943533580862e-05,8.360772035955537e-05,8.403720483568275e-05,8.439579778354599e-05,8.469470593641158e-05,8.494352579739655e-05,8.515040581778261e-05,8.532225353977229e-05,8.546488794198476e-05,1.0
0.7372766366273403,0.7372763166244932,0.7372759408798067,0.7372754953539373,0.7372749660720427,0.7372743393577607,0.7372735951540618,0.7372727120760713,0.7372716649831043,0.7372704220795401,0.7372689479932725,0.7372671993071054,0.7372651241872861,0.7372626626354626,0.7328545519061194,0.724933501886505,0.7158476128439001,0.7054645117812961,0.693649606013236,0.6802707800262057,0.6652041114999816,0.6483410716024959,0.6295983601524702,0.6089263518644938,0.5863191196277435,0.5618239650203642,0.5355487616183384,0.5617894302917672,0.5862460008952042,0.6088097175852943,0.6294322126208518,0.6481180337305636,0.6649155679547136,0.6799063618755359,0.6931961323384505,0.7049068649067272,0.715167633402186,0.7240515414574775,0.7070161203187644,0.7237107163723844,0.7356816411814625,0.7353827473467509,0.7350272518424256,0.7346054689972042,0.7341043366474533,0.7335092537213772,0.7328027216204009,0.7319637235871713,0.7309673760693793,0.7297841926669797,0.7283788467065052,0.7267103489340927,0.724729430779948,0.7223777051880516,0.719585694215344,0.7162721286774119,0.7123404192629237,0.7076765100740809,0.7021459128356407,0.6955903215254199,0.6878237897319335,0.6786284658512403,0.6677499670445607,0.6548922755907859,0.6397126791464343,0.6180676852468849,0.5871690383417179,0.552182596094309,0.5128761566894714,0.4691041379675563,0.47622530988467543,0.47558962884312195,0.46814123251052453,0.5074163701443293,0.5437874370872788,0.5673398027677352,0.5593092070444576,0.5470251354801866,0.5306922188937274,0.510560514259405,0.5400193781743606,0.5667536597693902,0.5907164957529466,0.611958571188634,0.6306053889516164,0.6468344089338486,0.6608539964099653,0.6728880971567306,0.6831614934899053,0.6918910463261282,0.6992796323780284,0.7055125076458808,0.7107557836613798,0.7151563133771925,0.7188423834867094,0.7219250092626214,0.7244995329067919,0.7266473249252495,0.7284374851260202,0.729928446361254,0.0
0.2622451820902154,0.26192626398491753,0.26154586150379344,0.26109210847053205,0.260550860870912,0.2599052484181062,0.25913514652116276,0.25821655078227057,0.25712082839733164,0.25581382490257276,0.25425480073328033,0.25239516038461396,0.2501769381326333,0.24753099139487741,0.24291468458034818,0.23658847502406127,0.22926424617511965,0.22081472457110746,0.21110667926157492,0.20000457101900315,0.18737452358530365,0.17308995049132395,0.15704170842042373,0.13914380877821209,0.14625192414152796,0.15000323829629703,0.15087015974348986,0.16519624215129358,0.17845619718740174,0.1906109396674836,0.201653074484154,0.21160235404673722,0.220500792045628,0.22840538659414464,0.23538428207824602,0.2415143614170578,0.24687324175093564,0.2515183656263862,0.2469088578223288,0.2538811568834132,0.2590771010740206,0.2598352860578283,0.26046493649396696,0.260987977551203,0.26141905558322903,0.26177219805485236,0.2620586520843414,0.26228694868143076,0.26246389839620415,0.2625947858534326,0.26268247928494237,0.26273078822377716,0.2627406365791712,0.26271162116869573,0.26264113173839104,0.2625275096531514,0.2623664736028607,0.2621521462731264,0.26187686358509493,0.2615309328657081,0.26110233908914854,0.26057639213938066,0.259935408196204,0.2591579882622615,0.25821873264306994,0.25553764763861764,0.24994697516160605,0.24359142012846308,0.23642299277906967,0.22840876760841267,0.21953662038599145,0.20981943193716834,0.1993030431142045,0.20982431107382202,0.21954670622641256,0.22457347898469418,0.2177977921003926,0.21013242211006167,0.20155689037371524,0.19208064360064966,0.20155787285518217,0.21013471884773813,0.2178016342566774,0.2245799412152826,0.2305145072515748,0.23566620708676367,0.24010408389857424,0.2439035490888111,0.24713866331927295,0.24988042289404291,0.2521950039483206,0.254142435828428,0.25577627381533563,0.25714378471841964,0.2582861227823898,0.25923879090805385,0.2600321885948539,0.2606921854674508,0.26124068824716173,0.2616961703928708,0.0
0.010107975863838208,0.010107963783371822,0.010107963479218496,0.010107963115906714,0.010107962659806435,0.010107962127560807,0.010107961476998328,0.010107960682940204,0.01010795972831506,0.010107958562584802,0.01010795716858787,0.01010795547906443,0.01010795343468162,0.010107950959559669,0.010047552108637508,0.009938996419927272,0.009814477390931222,0.009672181016099653,0.009510262913581233,0.009327251656141948,0.00912126511024453,0.008889657470474112,0.0086324880647943,0.008349207010706112,0.008039402817907746,0.0077037246600339246,0.007343651749207675,0.00770373525844179,0.008039425376762775,0.008349243376602452,0.008632540600696533,0.008889439310374857,0.009121279824823587,0.009328229118404668,0.009510824994432404,0.009672720797304657,0.009815198556809927,0.009939146273671857,0.009707646963717021,0.009939729987647142,0.010107122623933566,0.010107547969397062,0.010105972702195008,0.010105518035989606,0.010104067556071614,0.010102506179087195,0.010101273875510675,0.01010000067640258,0.01009847833376041,0.010096639661810356,0.010093147055960133,0.0100897500064753,0.010086054682934605,0.010081577021200607,0.010074578595415381,0.010066378388215207,0.010056677253121324,0.010045122354540064,0.010031295202068217,0.010014697762303008,0.00999473628425997,0.009970702749761626,0.009941871280976641,0.009907130689134045,0.00986526005961926,0.009755684981045315,0.009533718792339304,0.009281088450984016,0.008995741434514662,0.008676288584650558,0.008322314985109856,0.007932898309250891,0.007510900828236224,0.00787575057013157,0.008199495471229315,0.008334833926088374,0.008020240772652069,0.007661189646641316,0.007257166981316178,0.006807744382178728,0.007002426193924695,0.007117552781451103,0.007141620276500059,0.007061557905831618,0.006862025397747788,0.006524151479889913,0.0060226420256398955,0.006750892831895836,0.00735582601415373,0.007856199369262351,0.008268764852309228,0.008607908968833585,0.008885897498691312,0.009113285516067717,0.009298964984627957,0.009450373156047768,0.00957369407828229,0.00967404495977362,0.009755643523857917,0.009821954843513241,0.0
7.903532912150504e-05,7.902338036147645e-05,7.902337804899152e-05,7.902337527400976e-05,7.902336347803664e-05,7.902335944770715e-05,7.902335449238452e-05,7.902334011964716e-05,7.90233329179146e-05,7.902331577020282e-05,7.902330519885812e-05,7.90232840869014e-05,7.902326026604716e-05,7.902323327380391e-05,7.855102369105355e-05,7.770233610489336e-05,7.672884061391523e-05,7.5616355961852e-05,7.435047124759042e-05,7.326069419966502e-05,7.214717518561813e-05,6.982361860067046e-05,6.749834667027638e-05,6.5297756488116e-05,6.288611740237942e-05,6.02691515583459e-05,5.745897705416058e-05,6.028219468948526e-05,6.291391879372556e-05,6.534262278141282e-05,6.75632706355396e-05,6.961994912384049e-05,7.218394239650348e-05,7.42759514313044e-05,7.495492292350325e-05,7.620873837355406e-05,7.751733102495979e-05,7.872674439453284e-05,7.71685053765871e-05,7.935842430931172e-05,8.064338714113583e-05,8.159436488424956e-05,8.063457394743107e-05,8.094015610771594e-05,8.040144749942406e-05,7.994653584265566e-05,8.006122976569346e-05,8.042198904216896e-05,8.087921445782148e-05,8.14386182653462e-05,8.083817639757083e-05,8.095291358710025e-05,8.15155494548958e-05,8.219500157683356e-05,8.14261870131943e-05,8.077210170766083e-05,8.02090884966072e-05,7.971674473778868e-05,7.927719957306431e-05,7.887450478591193e-05,7.849403039066863e-05,7.812198020637881e-05,7.786365189939525e-05,7.75960641644345e-05,7.727253844781056e-05,7.641820222785493e-05,7.468242174764168e-05,7.270466414330344e-05,7.04679173242297e-05,6.805116527697463e-05,6.571660919197659e-05,6.219208880833126e-05,5.8805018205339976e-05,6.181877000487689e-05,6.454640210528216e-05,6.582893123818995e-05,6.368274519802967e-05,6.016794815958576e-05,5.643237327793754e-05,5.23432329568307e-05,5.310123132048093e-05,5.328264618485576e-05,5.2667362581710426e-05,5.090639283543564e-05,4.7755738856232685e-05,4.290245679304586e-05,4.9742299458655605e-05,5.528629145566777e-05,5.976102242630481e-05,6.336010767157783e-05,6.640399875271024e-05,6.896866120749038e-05,7.10208652536981e-05,7.266065136079515e-05,7.396946266199965e-05,7.501329284666103e-05,7.584536663127103e-05,7.650844551645407e-05,7.703679040285781e-05,7.745780662452195e-05,0.0
0.0016587341335993612,0.0016578981359217774,0.0016569273902783017,0.001655783872839582,0.0016544368196007703,0.0016528500290977494,0.001650980820269656,0.0016487789161547858,0.0016461851270424045,0.0016431296812650657,0.0016395304288047224,0.0016352905673831521,0.001630296093754232,0.0016244126976990491,0.0016078175661370464,0.0015824193876955073,0.0015532571157916642,0.0015198974777569446,0.00148189845809904,0.0014391671803148625,0.0013911063851417742,0.0013361808263948956,0.0012753210982138004,0.0012084819251081274,0.001135292069457262,0.0010558863956867993,0.0009705952241624834,0.0009737733207540026,0.0009616057453126675,0.0009318658573109485,0.0008821273923618209,0.0009922027253083242,0.0010917225040757814,0.0011802452468895168,0.0012575017416117456,0.0013262318483773725,0.0013867114326802862,0.0014394804336398414,0.0014352578731292765,0.0014951336016426164,0.0015420803374115051,0.0015614717182959024,0.0015761417330574202,0.001589681195509512,0.0016003384723081012,0.0016093400881928717,0.0016174238804559642,0.0016244793342541284,0.0016305349710778964,0.0016357445039503454,0.0016389698674480837,0.0016421823404500586,0.00164519393442161,0.0016477346815394205,0.001648285734440767,0.0016484356046274971,0.0016481733719086835,0.001647476204578185,0.0016463083686298673,0.0016446198894482854,0.0016423447986232574,0.0016393991227112244,0.0016357969841412899,0.0016313014244471735,0.0016257258171626131,0.0016091295490965533,0.0015741610935333086,0.0015343299243334122,0.0014893394793190483,0.0014390784573553104,0.001383742073477014,0.001322150045072232,0.0012559035268345183,0.0013224711992053753,0.001384064802235483,0.0014161279061721498,0.0013739276983624077,0.0013251380892195692,0.00127079619195891,0.0012108455582044869,0.001270412568742992,0.0013245889884029864,0.0013732692980196956,0.0014164533812338132,0.0014544486421493436,0.0014876694637482556,0.0015149744134165474,0.0015383701369502045,0.001558306011736005,0.0015752140262534455,0.0015896541205161667,0.0016019335670994384,0.0016122357675643101,0.001620858720945018,0.0016280618935387693,0.0016340691428531468,0.001639072133564301,0.0016432339732560606,0.0016466927843327504,0.001649565052267315,0.0
0.00026838629162583005,0.00027078949097987125,0.0002738948292771942,0.00027788760459736956,0.00028302143689664717,0.00028962241123251214,0.00029810981048107317,0.00030902272185691934,0.00032305432428112677,0.0003410958488717976,0.00032305423678250054,0.00030902255140890904,0.0002981095477394417,0.0002896220602126692,0.0002813299065520213,0.0002732423247048779,0.0002659421885201965,0.0002591149091078197,0.0002525048146581898,0.00024624707182230673,0.00023998568602386002,0.00023241030737799549,0.00022463253100293626,0.00021670755599130127,0.00020825242491595043,0.0001992488526822112,0.0001897077686563654,0.00019882386178443092,0.00020733694369568542,0.0002152056668952867,0.00022241026457872523,0.00022899342302022194,0.0002356359617918563,0.00024137703806631722,0.00024530037181783444,0.0002494222353796821,0.0002532537158496061,0.00025665847886635927,0.0002509361277481003,0.0002572625076485495,0.00026153548891929694,0.0002624703185518795,0.00026149461619070526,0.0002617831963738692,0.0002612260706488548,0.00026075039148530443,0.00026084105675802964,0.0002611736986050746,0.000261597684388068,0.00026211753012917897,0.0002614700114754487,0.0002615281526071278,0.000262022716863536,0.0002626202885121136,0.0002617532244443957,0.0002609808367204026,0.00026027538338239974,0.00025961159488835405,0.00025896579131490005,0.0002583150837178564,0.00025763660558007816,0.0002569067524669453,0.00025621924835038287,0.0002554375056888732,0.0002544988448392975,0.0002518456884470491,0.0002463270171046188,0.00024005635553373507,0.00023298613056050777,0.00022517534343057845,0.000216880589439386,0.00020684248154885913,0.0001964220737741472,0.0002069941127184411,0.00021684340349898567,0.00022213195522768897,0.00021591641050597312,0.00020784557026371493,0.00019907056782513875,0.00018948314339466968,0.00019863469391515255,0.0002071862943522005,0.00021508310339601373,0.00022221095258440226,0.000228638798036059,0.0002344574465503042,0.00023814979795443815,0.00024132960135158445,0.00024405220872085253,0.00024637188387167144,0.0002484973134771667,0.0002504160836789282,0.00025202587416327184,0.0002533732563657948,0.0002544987793701662,0.00025543742354956105,0.0002562191412443685,0.0002568694215117244,0.00025740984864359995,0.00025785862438372774,1.0
0.0016133485332122865,0.0016133378280842588,0.0016133393192861913,0.0016133411354834117,0.0016133433395301613,0.001613346024718627,0.001613349284648902,0.001613353250411476,0.001613358078139073,0.0016133639353443985,0.0016133710771420668,0.0016133797546534767,0.0016133903082313876,0.001613403138116647,0.001603778424759458,0.0015864701275737194,0.0015666173956379586,0.001543931272731959,0.0015181180183064943,0.0014892323139823827,0.001456817686570521,0.0014194653456038578,0.0013782086036059852,0.0013330711772610423,0.0012837064484614012,0.0012302192178601655,0.00117284652273972,0.0012305157454285912,0.0012843372667452773,0.0013340853124474278,0.0013796687485965588,0.0014211586556740438,0.0014593468400421056,0.0014934514944801355,0.001522784666534511,0.0015496216562098332,0.001573757792702595,0.0015952461029396048,0.0015600091029891769,0.0015996953907042053,0.001629187032558959,0.0016332121871896082,0.0016359936850428056,0.00164084601533113,0.001645837017355768,0.001652105022802238,0.001660392287911993,0.0016706883609448504,0.001683223499879523,0.0016984645504739518,0.0017157113905699238,0.0017375155925532459,0.001764434787751475,0.0017971383664733443,0.0018352759292691282,0.0018818758031848828,0.0019386909294139513,0.002007848732866238,0.002091924869260445,0.002194030465957445,0.0023179144663298527,0.0021851972167620157,0.0020748991137405767,0.001982697768851242,0.001905047700613416,0.0018279203249803911,0.001741798387648299,0.0016605350584844112,0.0015821557938797033,0.0015051658948177103,0.0014286169629601224,0.0013503798378682753,0.0012712641418484738,0.0013287227101406998,0.0013820673304087434,0.0014068996256701234,0.001359245389983371,0.001306422573328254,0.001249254101596161,0.001187501420838492,0.0012434866299343094,0.0012944330852773052,0.0013402359363247499,0.0013808843765590626,0.0014166666360234525,0.001447972310185445,0.001473631934785499,0.0014956231077060205,0.0015143664504277143,0.0015302666164591027,0.0015438582617871026,0.00155542582907836,0.001565132367007899,0.0015732580696211185,0.0015800469577803165,0.0015857095995687053,0.0015904263211595309,0.0015943506369528017,0.0015976125375067886,0.00160032169866524,1.0
0.0012851377183489764,0.0012849082949808405,0.001284626903285392,0.0012842628394484793,0.0012837918033771515,0.0012831823840895988,0.0012823939253729865,0.0012813737930341962,0.0012800539603967536,0.0012783463470775521,0.0012761370406668149,0.001273278615113564,0.0012695803746198072,0.0012647955647988494,0.0012510846747048885,0.0012296925887822301,0.0012042252957429889,0.0011739370024920505,0.0011379645352314277,0.001095660634111673,0.0010457132386902535,0.0009856839036519666,0.0009153857045157948,0.0008334164348713245,0.0007377910491316977,0.0006267652607459723,0.0006739547335396584,0.0007690154641228957,0.0008525457683684782,0.0009255520592112112,0.0009890435691139977,0.001044053641422907,0.0010921986942294191,0.0011333883101734329,0.0011675024171301977,0.0011972729581706063,0.0012228508193443436,0.0012445846327859599,0.00122043571174268,0.001253555726110819,0.0012774823391728078,0.0012805835666451167,0.0012812626459216768,0.0012828033149325443,0.0012831834956776801,0.001283394540839347,0.0012839698836774448,0.0012846217032540953,0.0012852255649736662,0.0012858037160128188,0.0012851050574496216,0.0012850055917873963,0.0012852359611031723,0.001285457744978793,0.001284094708134594,0.001282689390930953,0.0012811936158120358,0.0012795558003114397,0.0012777193617065042,0.0012756210009901667,0.001273188671758934,0.0012703395645210678,0.001267096311392362,0.00126323794165243,0.0012586017646087594,0.0012454853133621168,0.0012181965292990663,0.0011871878461446092,0.0011522242932789288,0.0011132357956172418,0.0010704301468952425,0.0010226024666007871,0.0009712864385103795,0.0010227550377367575,0.0010703952951487657,0.001095219571318658,0.0010626549493366073,0.0010247810605512294,0.0009826647146256855,0.0009362347133059059,0.0009822293547519178,0.001024122689502528,0.0010618229483122922,0.0010952993890891315,0.0011247952881583525,0.0011506379907645357,0.001171584969883832,0.0011895371526183139,0.001204837868303672,0.0012178174304641111,0.0012289412329313562,0.0012384304937385212,0.0012463917062306507,0.0012530551728605077,0.0012586214449936206,0.0012632635014165573,0.0012671294793086733,0.0012703454345748474,0.001273018112138639,0.0012752375285614431,0.0
0.00030289830117539025,0.0003028863496620827,0.0003028863491595715,0.0003028863468843694,0.0003028863420792847,0.0003028863349924943,0.00030288633272126535,0.00030288631803976487,0.00030288631551926863,0.0003028863069235116,0.00030288629984864547,0.00030288628441935036,0.00030288627532903945,0.0003028862540831554,0.00030107646350515163,0.0002978236615424201,0.00029409253065297065,0.00028982872114715767,0.0002849769639285111,0.00027982657216317453,0.00027414016408285546,0.0002666988598419457,0.00025868533525316923,0.00025021089707230365,0.00024093813308492118,0.00023088712710426043,0.00022010275810831762,0.00023090164636193635,0.00024096907491586675,0.0002502608172691954,0.00025875753722698943,0.0002665051716284104,0.0002741900203863979,0.0002808585152249602,0.0002856027796569148,0.00029044804223688387,0.0002949147105393607,0.0002988723553886872,0.00029219003064082327,0.00029952485849940217,0.00030453371425687766,0.0003054912542962238,0.00030454008538972096,0.00030485602311078585,0.0003043303715137227,0.0003038915965204744,0.00030402613343972037,0.00030441144353539096,0.0003048990482860779,0.00030549607516244966,0.00030494248481646935,0.0003051149943682275,0.0003057489852795512,0.000306516652622566,0.00030585721627544827,0.0003053381674593566,0.00030494184959437584,0.00030465517861741006,0.0003044692885307602,0.0003043792566735394,0.00030438393158505506,0.0003044859527723468,0.0003048106376410951,0.00030525931237676833,0.0003058147124054939,0.0003046529785572223,0.0003003971061955989,0.00029562948475064,0.00029033473963622786,0.00028460373351155805,0.00027872285913696065,0.0002714585387464392,0.0002641911838314701,0.0002865569280319512,0.00031058949284223887,0.00033113418845695573,0.0003371536099551238,0.0003431035195815653,0.00031126662533392547,0.0002827126508606088,0.00028469723984347016,0.0002868636278941777,0.0002891382358389594,0.0002913677760195735,0.00029356781950910045,0.00029576730883345214,0.00029638374296433713,0.000296965404902162,0.0002975050671967736,0.00029799894262840594,0.0002986031552227924,0.0002992586075212523,0.0002998221493510256,0.0003003050446667055,0.0003007176674150495,0.0003010693703672086,0.00030136851152766603,0.0003016224735766,0.0003018377329641815,0.00030201993246271457,1.0
