V1,V2,V3,class
0.6992936427850656,0.3699596774193548,0.7308224924670266,0.0
0.11503531786074672,0.0,0.02284701297295344,1.0
0.4278506559031282,0.25806451612903225,0.2264831387691031,1.0
0.8002018163471241,0.7661290322580645,0.55297214152969,0.0
0.04843592330978809,0.04435483870967742,0.12471131118849577,1.0
0.9273461150353178,0.01008064516129032,0.007397650794796484,1.0
0.9505549949545913,0.46068548387096775,0.06029310935893051,1.0
0.33602421796165494,0.28225806451612906,0.0514339714558939,1.0
0.02825428859737639,0.029233870967741937,0.12250780361943603,1.0
0.6670030272452069,0.2600806451612903,0.07947963841726369,1.0
0.4207870837537841,0.9556451612903226,0.0916090792631219,1.0
0.7124117053481331,0.19455645161290325,0.015138119553254059,1.0
0.06962663975782038,0.311491935483871,0.16394592497699523,1.0
0.6730575176589303,0.5413306451612904,0.26945266405643875,1.0
0.09889001009081735,0.7439516129032258,0.3474099200692855,1.0
0.987891019172553,0.29838709677419356,0.11737230030853629,1.0
0.5368314833501513,0.13205645161290325,0.3346354401602225,1.0
0.39858728557013123,0.342741935483871,0.10948523176298652,1.0
0.1634712411705348,0.04334677419354838,0.010656676830918532,1.0
0.7911200807265388,0.75,0.013286451473215055,1.0
0.7204843592330978,0.686491935483871,0.11050240874727113,1.0
0.6236125126135217,0.9606854838709677,0.18335799216931603,1.0
0.6579212916246215,0.12499999999999999,0.11215109250672106,1.0
0.7285570131180625,0.5473790322580645,0.29363937354527914,1.0
0.9334006054490414,0.7127016129032258,0.1408936723021128,1.0
0.01715438950554995,0.1471774193548387,0.526045143712899,1.0
0.09586276488395559,0.9213709677419355,0.07714757411183093,1.0
0.4066599394550959,0.21169354838709675,0.29820652075853005,1.0
0.7689202825428859,0.9939516129032258,0.21831865831874864,1.0
0.5751765893037336,0.627016129032258,0.22856034498312972,1.0
0.9364278506559031,0.46975806451612906,0.03365931111632359,1.0
0.6710393541876892,0.9879032258064515,0.035677877415513426,1.0
0.851664984863774,0.6340725806451613,0.06650668495029144,1.0
0.46316851664984865,0.9798387096774194,0.07918869422441954,1.0
0.1301715438950555,0.8024193548387096,0.0027560759973296323,1.0
0.7749747729566094,0.2963709677419355,0.27905156703895506,1.0
0.4399596367305752,0.627016129032258,0.09854888764592318,1.0
0.8193743693239152,0.9737903225806451,0.252550836295401,1.0
0.6286579212916246,0.7883064516129032,0.20233026000036103,1.0
0.8748738647830474,0.10584677419354839,0.34209173086985567,1.0
0.10090817356205853,0.3185483870967742,0.1484830305107988,1.0
0.28052472250252275,0.3185483870967742,0.007562293632607409,1.0
0.8082744702320888,0.5745967741935484,0.6297340454324019,0.0
0.6720484359233098,0.9768145161290323,0.07039496238023935,1.0
0.5348133198789101,0.689516129032258,0.27316276636053627,1.0
0.39858728557013123,0.6008064516129032,0.18045757176623423,1.0
0.08577194752774975,0.004032258064516129,0.3390447106796819,1.0
0.6821392532795156,0.8014112903225806,0.751396081049384,0.0
0.32795156407669024,0.39314516129032256,0.19704139075834948,1.0
0.5630676084762866,0.6754032258064516,0.09246837955361498,1.0
0.9081735620585267,0.814516129032258,0.09284051747469468,1.0
0.0746720484359233,0.9949596774193548,0.19237726214748396,1.0
0.7467204843592331,0.19052419354838707,0.01819641665012728,1.0
0.9677093844601412,0.9919354838709677,0.23569411616116076,1.0
0.6881937436932392,0.9929435483870968,0.2348483481587067,1.0
0.2674066599394551,0.7379032258064516,0.034750915684824024,1.0
0.3319878910191726,0.2338709677419355,0.07304278007325482,1.0
0.8627648839556004,0.3941532258064516,0.06260938599498411,1.0
0.7295660948536832,0.219758064516129,0.03888051891813871,1.0
0.47124117053481335,0.9173387096774194,0.24812126734388262,1.0
0.0676084762865792,0.9203629032258065,0.14017420565469219,1.0
0.06962663975782038,0.6219758064516129,0.029295148223661638,1.0
0.44399596367305755,0.1502016129032258,0.2018588853003267,1.0
0.5277497477295661,0.41330645161290325,0.09797602078559453,1.0
0.7346115035317861,0.3911290322580645,0.23131867636179937,1.0
0.9687184661957619,0.5110887096774194,0.2602777727658192,1.0
0.07669021190716448,0.44455645161290325,0.7177615791277991,0.0
0.16851664984863773,0.3014112903225806,0.14149811450119998,1.0
0.21695257315842584,0.8024193548387096,0.5800682929469716,0.0
0.1715438950554995,0.9102822580645161,0.19515138119553266,1.0
0.18365287588294651,0.5564516129032258,0.012510600292297447,1.0
0.02825428859737639,0.5836693548387096,0.06625633762156513,1.0
0.6084762865792129,0.5211693548387096,0.16314526460133894,1.0
0.06861755802219979,0.4163306451612903,0.6122480739043359,0.0
0.24318869828456105,0.20463709677419356,0.27071567760676984,1.0
0.25731584258324924,0.6774193548387096,0.22142657380509911,1.0
0.14833501513622604,0.09778225806451613,0.5223756382729194,1.0
0.6680121089808274,0.25,0.001754686682424289,1.0
0.9656912209889,0.13911290322580644,0.14030952853508483,1.0
0.4217961654894047,0.8215725806451613,0.31636008516319936,1.0
0.18365287588294651,0.2852822580645161,0.08974162351370374,1.0
0.16750756811301715,0.845766129032258,0.28636351334283616,1.0
0.35418768920282545,0.7782258064516129,0.08708027353264891,1.0
0.900100908173562,0.25806451612903225,0.062232737311224584,1.0
0.022199798183652874,0.9526209677419355,0.07983824405030415,1.0
0.22704339051463168,0.10080645161290322,0.006486476733486124,1.0
0.9061553985872856,0.842741935483871,0.744925391985277,1.0
0.5923309788092835,0.3548387096774194,0.16826723562419943,1.0
0.686175580221998,0.938508064516129,0.023146978691157116,1.0
0.0817356205852674,0.3245967741935484,0.08305216245962865,1.0
0.002018163471241171,0.9183467741935484,0.015907204590152046,1.0
