att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,class
0.3204603371165989,0.5785189451134162,0.6557897864032933,0.2922097634090348,0.6393553852796523,0.2139510595715112,0.6068111915931796,0.5937517342933148,0.4527312913517179,0.5137658771026433,0.40092020088356406,0.23372152059402168,0.6711219091224064,0.18698335135203784,0.14538558786346398,0.3758503588569415,0.09811132011873566,0.45928028141508975,0.15277895155193244,0.20493834350022566,0.5032229022402284,0.3331901245617961,0.24466308902982611,0.29810322187882576,0.3470652701173173,0.548061661836618,0.07096988801064455,0.16680242752857197,0.4822439015007005,0.4495696100535373,0.3001441115471527,0.15092636002153118,0.3264892260025922,0.43180070490227496,0.22010933811520877,0.13224987263998025,0.4498641795028812,0.49748771388846824,0.22619043223665022,0.1296087922519507,0.1952283380813582,0.672432784920558,0.5033970031215704,0.18873490176668287,0.3424907699551589,0.14592239144170643,0.3325412865353505,0.32257407816486267,0.41700018123055554,0.07338884132243027,0.2938748286814675,0.3478753953275387,0.349500074615729,0.2963766271899774,0.5061016721933294,0.39188817483933885,0.22605276426568582,0.49761983447829716,0.6283052647777473,0.34798213572183784,0.2822335093770209,0.7159533929586801,0.39439615779754067,0.2709675016615864,0.5454494210489231,0.6158697979792489,0.3260414141543016,0.3514200370968131,0.6623575085002285,0.4097926793715251,0.10549566631749693,0.402324842674391,0.6146995404825352,0.1539256740791305,0.36998916150922057,0.13931216134598046,0.0
0.5585399801455312,0.6661204988711512,0.5466299253654425,0.29593792095926535,0.1431639344055932,0.366782755593281,0.12376813045402081,0.41575496794100997,0.2819122870165183,0.33314967387572947,0.017794991233349905,0.37255862473821155,0.21397917344199363,0.16613721838828638,0.23281879123330748,0.41163698207916866,0.1255423022975133,0.36605772864341996,0.25824731789433286,0.15586646672587243,0.24979328091128797,0.3695770865965541,0.22443661310312019,0.2875472972522602,0.33918542606133556,0.11564164680028016,0.29778080499279275,0.28590615711780726,0.34687308645458304,0.3252756277649939,0.29557312715178485,0.19487767185845015,0.35929853599482936,0.0918039090035245,0.06386422577629698,0.3528837395989317,0.23533060122159935,0.20923213523670553,0.2851573028314879,0.367050332041719,0.14104313625250972,0.4042245701847919,0.1608356072543418,0.2980648715103422,0.38972131645302255,0.10048151295291632,0.47710882459962906,0.5790549700915231,0.3909445132449331,0.4971273995210264,0.16364020871375876,0.49735735041747436,0.13726470837349808,0.5309973573456004,0.5144488386122491,0.387699732439799,0.35754264924060236,0.14993284909680277,0.35042844113485283,0.5874773248844586,0.3940403373571891,0.38812393778607124,0.4078747502505373,0.20072250360965327,0.08678629306902788,0.3966063557456614,0.5385677286007732,0.3790258473249344,0.4272439135848534,0.2264296067172959,0.42885998293930194,0.14475733094022183,0.5178278390300451,0.8315770301136812,0.07227820363796299,0.7259167345921615,0.0
0.3510019342755677,0.7532668399186127,0.2517779515815129,0.4575767924564099,0.17841834750131233,0.4344368022701835,0.17972068377132389,0.4663889330812519,0.3480114313964431,0.343041537933402,0.021982047994138117,0.46850209430729195,0.15864149114584328,0.2920554182323889,0.39901358773597934,0.39194388181938267,0.33702443214561423,0.38913193995328343,0.32762003522083827,0.24805276107560384,0.5183365418689959,0.08699336167673605,0.500325744743389,0.09882265113457858,0.24142577388117348,0.3243575821054728,0.1723844070266589,0.0745855666513288,0.34106712917693904,0.08049957774523704,0.11831248473758973,0.1258113246861489,0.16044552813276933,0.19400833066324893,0.09005663321536263,0.20326659153711965,0.200511878405326,0.3253651418581281,0.30121433872259984,0.11345474780786999,0.45542284906228225,0.18873095462596606,0.5239839950123197,0.18588888977591145,0.3047917024207141,0.12758132339804346,0.4170652474123305,0.3208285146250504,0.363016129519437,0.14547477530018574,0.6199311065652109,0.26197537521344477,0.5154696555979947,0.3200156601742194,0.5007156403897185,0.3285155826727681,0.49074104302467725,0.39463284979995356,0.20506998059535114,0.16217525521660262,0.42191878637637426,0.2906751361047496,0.21469314693777222,0.3572009717415717,0.14138619442421965,0.11797587925496354,0.5292667678842548,0.4932478982487414,0.29425044964217284,0.32476165467789525,0.5344661460059845,0.21350079190370097,0.47145622038102986,0.8474395494762268,0.41835396311771544,0.6490769920341134,0.0
0.6406955204634074,0.28226074111777677,0.5248701019177019,0.3432520483860913,0.27238270033748874,0.3892245342920032,0.5850688547926373,0.5588420285404557,0.29253851302222245,0.3273515276347408,0.29167132556031616,0.28133726280383325,0.2701054506575521,0.11942829111241288,0.11124361248924346,0.5643410682048347,0.30563776924833364,0.2512547775385309,0.3063253610592747,0.5956585671233277,0.3470933220954771,0.04581785634370105,0.25730501525697475,0.32261225251566944,0.2633980704622626,0.4093739357292944,0.31761258335841347,0.3587879767693475,0.1483420481468064,0.5794071388172218,0.3830340467829419,0.30866975742737585,0.15113690380518233,0.0974751682153156,0.26581601661531973,0.4186825570804452,0.3814750263005008,0.29564789449774925,0.4729312120865285,0.4284627061706976,0.49811796814769316,0.42950237488874593,0.22630745120144163,0.27700118949729763,0.24245424582062688,0.4960149900864981,0.39880140814814485,0.28122631252950786,0.4792566526716405,0.24938887441214064,0.39595423914237027,0.5440263280651526,0.14372199389361004,0.5438856807281981,0.39923665025096705,0.3077317396414193,0.6203120295706238,0.17947573074948844,0.37468612886638564,0.5260732888022943,0.03612039232593231,0.45334112421109507,0.32640757851744934,0.2683777186991497,0.36909599079315125,0.15752400932654312,0.4195511552839409,0.4836990822152097,0.187095164826872,0.529073890668194,0.51469606764169,0.293546373569742,0.4410230160203814,0.42360163039197674,0.1309611699286859,0.1581513189660096,0.0
0.6666777537841184,0.39938028102497636,0.538467717977167,0.14720327199694266,0.6280260373591542,0.06669704118868405,0.37487669464519857,0.6702567309079743,0.43950307829523594,0.29451424648129076,0.9226227152587291,0.2733864314273021,0.21097571085136368,0.17530373820648004,0.7202084373572438,0.5412905640438553,0.458893757679218,0.6890206014309156,0.11897882409909342,0.6923872057303421,0.23937272329652295,0.4526620422167525,0.8037350043786153,0.38825628389682704,0.41560158818562365,0.8430373402389106,0.13797025233245158,0.475814876074169,0.8062201647211955,0.857390233131116,0.5626334923490183,0.40891806011355947,0.19834688133726835,0.8421243191284845,0.609110782134894,0.33122095805610013,0.4384529024761724,0.6414141761766448,0.3464022123191322,0.296321149604946,0.8968778472688894,0.16528608817490462,0.5565277546471259,0.5724954695321044,0.4139020537124803,0.20181275464627318,0.05505017514171354,0.3397091882479827,0.4359652037333495,0.055321859476272606,0.1965170993179794,0.39303367612885,0.2219757438381524,0.23705588724674562,0.05846170831049724,0.3403099030615222,0.5754228649987848,0.1989459769225901,0.25754510548697407,0.34427632346649034,0.4934354117266653,0.1216727768510403,0.06906321103750811,0.20764100566085306,0.2169504662141532,0.2515666527167089,0.07548450477806555,0.3285452749741045,0.6025540513912705,0.2067871815601048,0.4428201422314156,0.3810711691519634,0.3728498279527803,0.30063141589435277,0.3182824919104018,0.38462270632477213,0.0
0.6756276161332909,0.3321452325323601,0.5890279318770196,0.20992467793651695,0.49943038556288616,0.25366262643914905,0.4349103338344481,0.705588216794989,0.3382959008585112,0.10017679368348782,0.4219958462493725,0.3850134067398616,0.5887339331756143,0.1761514904723123,0.6046940900253907,0.1502190568447008,0.1805434439865607,0.5598197279687948,0.3022596611764491,0.10831743998136474,0.36058513474253495,0.49481912433803243,0.4700390590673701,0.18582071147509657,0.34971703706365315,0.33293600560328485,0.5437898971978901,0.34466366541891036,0.2735211800423825,0.18197243334960372,0.6144930128255839,0.3850636384157247,0.2142351504871468,0.1794072412688241,0.5073310369661764,0.3818716519752381,0.398154254400427,0.13179521770851974,0.3121836313490642,0.34928415651583283,0.5438103208730319,0.34797627754915006,0.1854708190812932,0.3684328173522907,0.4227206519778039,0.5557269538314051,0.39959930030995033,0.3836298192497109,0.3348310025070227,0.3054593885848772,0.36077547816680017,0.7296408992283892,0.2891702327607416,0.41234021728491727,0.8888529644860993,0.2970293315996099,0.3117067313796118,0.8231364745424246,0.432847529003757,0.27049600599719237,0.8578559495580945,0.33665702231395356,0.39597186418671493,0.24273485664519975,0.23661131596871549,0.5458527862775896,0.37404406792635786,0.2333269096427625,0.5929491076332261,0.39436613894017747,0.35415976061984256,0.22254159993424866,0.4472307674292951,0.23372397542597606,0.14328406270616695,0.3423704526693422,0.0
0.2705196958377255,0.3502422335070663,0.5052610996926099,0.23081103350327553,0.2873827569842283,0.6530605451602568,0.8261303159999946,0.05322199324411821,0.3926702024779591,0.19537418468932374,0.5413126898746975,0.8820583708827822,0.6279447430902293,0.6164683021617683,0.15764801495819566,0.25405915635595083,0.3600213115288847,0.3119101784713398,0.930220712685212,0.5608310160583517,0.6899724480967477,0.3709316028940106,0.3690066754946017,0.6132278999908904,0.29888791074540516,0.24979598131381603,0.23429377009709973,0.1822542935668006,0.31837869204061287,0.6763126699672269,0.421239084152201,0.640009723741557,0.5641532469042498,0.08151553989106056,0.23845966383803704,0.257892461830588,0.3902798059258561,0.26094393128037113,0.3463468304983994,0.5695528177514454,0.7145619380186925,0.7172604622881766,0.4095321060565299,0.3035533238067107,0.46508864803495764,0.3789703030699174,0.3431155496907072,0.20154112036591862,0.055456549974325677,0.3002725764889336,0.3392981328821776,0.3727526779562368,0.6783820083327621,0.4604795928354702,0.32290167534766717,0.2551782484392322,0.3495006873936717,0.1429751717445875,0.19737568075786976,0.24220029066580856,0.5005826956240569,0.32743676980155256,0.2835672732085794,0.003790135906309445,0.20542546445263873,0.035096825388198326,0.2879955090011356,0.31029075229446196,0.5162185617319923,0.4365477300593201,0.1906091022802109,0.306112430333577,0.39548946890353154,0.31189122843865685,0.32885394740975776,0.08781684863776934,0.0
0.7530319001954744,0.7127961998265732,0.6223451984697187,0.34776215682926365,0.2548587167373493,0.30801637727652886,0.27056273248725676,0.6719697502247645,0.282805635903952,0.2537212495708891,0.3993857397411161,0.42566002411626574,0.2656161987174173,0.2949368234055827,0.26739368313697154,0.48242591695654086,0.20338157422609793,0.3350959819220731,0.08449575042998202,0.4364523126646964,0.3993812793916234,0.3557693742075036,0.13746731189377387,0.17083000984271648,0.5160848709150033,0.32458569748687527,0.17809317134212987,0.296831279302583,0.10369933412626917,0.38916006167243883,0.3886059013506588,0.3070063030681877,0.17184363426202992,0.3000448574174944,0.47172522160428043,0.27991030767093256,0.3197905381003972,0.3882239169637818,0.27387048776615575,0.32065041714914666,0.3628631620608764,0.34454833052811534,0.28958437421266825,0.20889648180228795,0.6307321988849137,0.6198967252761618,0.34062542470221524,0.15665025057283072,0.4880652127948773,0.3502380391037652,0.30768605090956413,0.4841590810854763,0.575497001254351,0.4649936380542233,0.4971630674357994,0.3326623490285314,0.4752338770816783,0.3850629671558252,0.11503916586283126,0.39579701484092944,0.20718029208881222,0.3282189990606966,0.7581731890406469,0.40799108472944784,0.4187847899100453,0.5837160513285975,0.08808992204544584,0.19879555801797028,0.12866054845863917,0.34493545912618084,0.7135217081913451,0.504050592983711,0.6622571725373494,0.6396548216020373,0.5758399830354056,0.3404858446729972,0.0
0.31744122974895356,0.6124946050078646,0.5247139817021044,0.580341727447425,0.30435160253626337,0.030892553249033637,0.37240720468621236,0.4064351069064647,0.25353472713106356,0.24032612427051153,0.26534758518638346,0.3296689566541854,0.42002350905608804,0.1912411632939144,0.4096134028832772,0.09009400730923339,0.26817297132729506,0.14694402386042865,0.1824402878880973,0.16865491286560774,0.22916287548646827,0.23076601775192063,0.15046679979273545,0.11306237349443098,0.16579292502829626,0.23497169441534987,0.28025851008221003,0.1469046523485593,0.18201403560516927,0.02846152058201427,0.19588164280284923,0.15343716900210105,0.15920073046368716,0.16462031400192245,0.07752603418361965,0.16864010374052518,0.21847865341435455,0.04753038833748607,0.3448293686103224,0.2544384751040315,0.3014301792980619,0.17511169467478563,0.1282704962485641,0.2737600089411877,0.1133392300008361,0.4663877813364708,0.43417170463961136,0.31524531015155655,0.23623780469387143,0.5020081317963162,0.4574825021249599,0.22502107700274318,0.5228868623884294,0.5476049721053146,0.40207949719855374,0.3032390621223109,0.41777211902248634,0.44221506570944397,0.48134038456485906,0.08750384548743101,0.41622992563052386,0.4590680476625796,0.16265701914168124,0.2092051887332982,0.3670643774807995,0.40727807338402416,0.02650454841220225,0.10210054681665984,0.43556386595841906,0.43261304215677965,0.1255176772699347,0.18676710034408384,0.46536221920003484,0.07431279371997165,0.3337921365963998,0.6058694549865967,0.0
0.2970724892796103,0.0074185241400480904,0.1971252660106586,0.26224627252005017,0.22725538993727318,0.15404043556232394,0.583464024605592,0.20703299874575912,0.40606899024110304,0.06970648815653965,0.14651368049426303,0.0864179412324681,0.09747968464705595,0.42530334131871517,0.2940512488181113,0.33453777904979964,0.1327686503060814,0.03765220280349892,0.13155965272527514,0.3594304599123561,0.3547746522490079,0.26447676586857616,0.27564368676385476,0.25268897238040433,0.24961103824940256,0.32394633184040916,0.3970727534808573,0.3528497344890625,0.10201621564434585,0.28342591946943113,0.25627435536738125,0.2213193033633728,0.27346563298303456,0.311111823133611,0.2635899711559796,0.13448832147212744,0.27637508439712966,0.3651040017620418,0.1947557107887479,0.2067905907191987,0.15944705780496954,0.3443632742621983,0.09174257079047046,0.18497082139179163,0.24384040273358945,0.18656992831775498,0.10661066808124471,0.07734189222552855,0.07194475488567373,0.09423535883722757,0.10484084152476546,0.2758883368212028,0.004109915018734598,0.1765410590192816,0.23816039019158664,0.22480891533928468,0.22399602436166702,0.28653395866879483,0.23236785509193747,0.11749334332865394,0.3569263311058418,0.17676496366874947,0.15515350531643338,0.17866064675818763,0.1943044366676844,0.15749411656004914,0.20915296189030227,0.33444222291812203,0.2076047173647824,0.19968489414800464,0.156154005949145,0.6697639393932663,0.19260757342326293,0.6395957494289691,0.23093642989538501,0.5154359605357202,0.0
