V1,V2,V3,class
0.1975806451612903,0.16733870967741937,0.45343529334707133,1.0
0.8951612903225806,0.39919354838709675,0.5186797933256583,1.0
0.2429435483870968,0.6340725806451613,0.4834778928487756,1.0
0.10080645161290322,0.9606854838709677,0.51154292825599,1.0
0.5504032258064516,0.905241935483871,0.4426821311339126,1.0
0.8084677419354839,0.32661290322580644,0.4413960846750119,1.0
0.969758064516129,0.21370967741935482,0.44179537627880383,1.0
0.75,0.22983870967741937,0.4832851748191852,1.0
0.5574596774193549,0.0,0.4932359750398662,1.0
0.8104838709677419,0.11693548387096774,0.44214176489408075,1.0
0.04133064516129032,0.48991935483870963,0.5090665645555016,1.0
0.21875,0.498991935483871,0.48928336604081596,1.0
0.2429435483870968,0.9727822580645161,0.5492274904081844,1.0
0.1713709677419355,0.5826612903225806,0.8828475915284683,0.0
0.4737903225806452,0.71875,0.4488654828153459,1.0
0.8669354838709677,0.844758064516129,0.6068602580154326,1.0
0.8296370967741935,0.2399193548387097,0.5371845029512311,1.0
0.054435483870967735,0.9233870967741935,0.5793343292530854,1.0
0.8951612903225806,0.595766129032258,0.4591954211203846,1.0
0.09274193548387097,0.9264112903225806,0.44855688204900834,1.0
0.1411290322580645,0.1723790322580645,0.8190780772534785,0.0
0.6693548387096774,0.2701612903225806,0.5552533927190373,1.0
0.9768145161290323,0.5524193548387096,0.487189919209579,1.0
0.038306451612903226,0.7419354838709677,0.4952878552372699,1.0
0.4657258064516129,0.20564516129032256,0.48742420387300267,1.0
0.09879032258064516,1.0,0.5524797646068931,1.0
0.7278225806451613,0.2409274193548387,0.45927855438805104,1.0
0.8094758064516129,0.7086693548387096,0.5685509367607753,1.0
0.46068548387096775,0.6733870967741935,0.5297491138749424,1.0
0.5524193548387096,0.6854838709677419,0.5609858094031284,1.0
0.4627016129032258,0.8850806451612903,0.5724342680367701,1.0
0.4032258064516129,0.038306451612903226,0.450524369383781,1.0
0.6824596774193549,0.18649193548387094,0.470680408008001,1.0
0.03225806451612903,0.936491935483871,0.5026867160595839,1.0
0.7741935483870968,0.0,0.46996117928318976,1.0
0.5544354838709677,0.4344758064516129,0.48349426758331593,1.0
0.9445564516129032,0.7590725806451613,0.56482757404529,1.0
0.2409274193548387,0.1471774193548387,0.5748426136091679,1.0
0.996975806451613,0.1713709677419355,0.6589130199293116,1.0
0.5725806451612904,0.12298387096774192,0.441946527674561,1.0
0.8608870967741935,0.2399193548387097,0.44523281093731504,1.0
0.4334677419354839,0.2933467741935484,0.5099772517149386,1.0
0.3346774193548387,0.8316532258064516,0.49120928674175535,1.0
0.4173387096774194,0.6542338709677419,0.467249271324313,1.0
0.08165322580645161,0.27923387096774194,0.50714820142435,1.0
0.016129032258064516,0.44556451612903225,0.4484158074129683,1.0
0.9606854838709677,0.6774193548387096,0.5384340211561571,1.0
0.4627016129032258,0.43548387096774194,0.6456671192811241,1.0
0.5967741935483871,0.11693548387096774,0.517713683987777,1.0
0.18951612903225806,0.05241935483870967,0.4453235017747693,1.0
0.5846774193548387,0.5171370967741935,0.4999345010618386,1.0
0.8588709677419355,0.9939516129032258,0.5636914193871819,1.0
0.28225806451612906,0.7006048387096774,0.557164198280401,1.0
0.01915322580645161,0.28830645161290325,0.6075479968661278,1.0
0.17540322580645162,0.7439516129032258,0.45584867729932765,1.0
0.6038306451612904,0.24697580645161293,0.5308361443294295,1.0
0.9274193548387096,0.3346774193548387,0.44801903499910567,1.0
0.4979838709677419,0.8387096774193549,0.473857106508831,1.0
0.004032258064516129,0.6370967741935484,0.456080442772822,1.0
0.36693548387096775,0.6643145161290323,0.5085350154804221,1.0
0.595766129032258,0.8296370967741935,0.5364388227321623,1.0
0.9939516129032258,0.8306451612903226,0.4452113978229161,1.0
0.9546370967741935,0.3014112903225806,0.5100792789070747,1.0
0.2933467741935484,0.5030241935483871,0.5974195937554321,1.0
0.0846774193548387,0.6814516129032258,0.47054689094174884,1.0
0.5342741935483871,0.15826612903225806,0.6119339065330154,1.0
0.4747983870967742,0.17943548387096775,0.5277299831466195,1.0
