V1,V2,V3,class
0.8797979797979798,0.23286290322580644,0.05946586125927977,1.0
0.7484848484848485,0.9556451612903226,0.03782091879545568,1.0
0.12121212121212122,0.46169354838709675,0.06276736088088775,1.0
0.0898989898989899,0.6935483870967742,0.27536427384156004,1.0
0.9505050505050505,0.15322580645161288,0.1763238579074804,1.0
0.6191919191919192,0.15826612903225806,0.4371674779423702,1.0
0.49595959595959593,0.7721774193548387,0.24879909094442554,1.0
0.7161616161616162,0.23286290322580644,0.07368014321740757,1.0
0.6050505050505051,0.37600806451612906,0.14717280515436337,1.0
0.9202020202020202,0.1189516129032258,0.4681681935721358,1.0
0.9313131313131313,0.21572580645161288,0.01997590179639075,1.0
0.08484848484848484,0.7762096774193549,0.05057193222323075,1.0
0.33131313131313134,0.22580645161290325,0.004723613724544329,1.0
0.22626262626262628,0.2661290322580645,0.1423211554334134,1.0
0.21616161616161617,0.8014112903225806,0.5960007041979802,0.0
0.32323232323232326,0.248991935483871,0.1944089423998061,1.0
0.9757575757575757,0.3538306451612903,0.04604265885037395,1.0
0.08383838383838385,0.5826612903225806,0.0749330668965219,1.0
0.4404040404040404,0.6280241935483871,0.1220068727893785,1.0
0.13131313131313133,0.5997983870967742,0.07255296917762033,1.0
0.5414141414141415,0.6098790322580645,0.27603874917976934,1.0
0.1,0.6693548387096774,0.15917160710325418,1.0
0.3525252525252525,0.40725806451612906,0.27885096838654055,1.0
0.9808080808080808,0.6038306451612904,0.3930156363960611,1.0
0.398989898989899,0.342741935483871,0.08296503931391008,1.0
0.6838383838383838,0.30947580645161293,0.038728602555689995,1.0
0.402020202020202,0.21572580645161288,0.46753487266134264,1.0
0.908080808080808,0.32963709677419356,0.056276393134527036,1.0
0.5606060606060607,0.7116935483870968,0.16075605255877656,1.0
0.01919191919191919,0.6935483870967742,0.05907032148466895,1.0
0.3939393939393939,0.7641129032258065,0.2732288163300769,1.0
0.09696969696969698,0.7389112903225806,0.02279040736024085,1.0
0.5404040404040404,0.035282258064516125,0.011290031254501343,1.0
0.8303030303030303,0.21875,0.008843629180318113,1.0
0.44242424242424244,0.7308467741935484,0.035984974061278985,1.0
0.5787878787878787,0.7318548387096774,0.07250038296481076,1.0
0.2202020202020202,0.8850806451612903,0.002736769423175023,1.0
0.13333333333333333,0.09778225806451613,0.4299197260029677,0.0
0.888888888888889,0.7076612903225806,0.02453947052542771,1.0
0.5656565656565656,0.012096774193548387,0.4471794355898917,1.0
0.697979797979798,0.8296370967741935,0.1474174453617818,1.0
0.5505050505050505,0.996975806451613,0.2106740866575061,1.0
0.03939393939393939,0.26713709677419356,0.11515694698166568,1.0
0.8545454545454545,0.5655241935483871,0.05645930170082103,1.0
0.8787878787878788,0.43951612903225806,0.29989231258159443,1.0
0.44242424242424244,0.4435483870967742,0.004808208936455394,1.0
